"D4B61"	"D4B62"	"D4B63"	"D4KO1"	"D4KO2"	"D4KO3"	"D6B61"	"D6B62"	"D6B63"	"D6KO1"	"D6KO2"	"D6KO3"
"Fam102a"	3.91316695454227	3.73298303476538	3.717514565916	2.79241932273158	2.57962025911647	3.1995714108103	5.36806549318694	5.07756715641079	4.76786085697858	4.63170948078663	4.40637547568276	4.49355272121413
"Fam102b"	-1.24259883326236	-1.37936008197274	-1.0417652909838	-1.0534538771843	-1.33775620352401	-1.88536011998051	-0.785141545616959	-1.73650736762289	-1.15966232523137	-1.27006207758905	-2.28294903741794	-1.07604964512531
"Fam103a1"	5.66093466091117	5.74516973638144	5.85267682280437	5.57443152152392	5.69201917215668	5.78122347628979	6.16845352101214	6.11414483475778	6.16687776034479	6.07059335984845	5.90823828490671	5.95168594346669
"Fam104a"	4.86585152346922	4.88589502211498	4.91872007267369	5.00829472062486	5.15593531047881	4.89132764144791	5.18227018907443	5.09926580918749	5.09527869726643	4.77774504598777	4.58101588605189	4.94788978785405
"Fam105a"	5.43842875646372	5.7025599002177	5.65621211534013	4.98121855763506	5.00169688931638	5.24140547314433	6.4946843010165	6.3572811281948	6.36038126686141	6.10782108199891	5.61315598667838	5.71925034845355
"Fam107b"	7.03952538777029	7.07607729104054	7.10809287730658	6.96585624558562	7.0109445769961	7.0906796666532	6.76405189038587	6.86224016201335	6.81620297701973	6.89658714979219	7.06854768905271	6.83233614993484
"Fam109a"	1.72980008332658	1.8093735912688	1.46485109380548	1.17585831489696	1.51856906635991	1.5872994975576	2.02794072842644	2.20292231843661	2.66910661607752	2.76364603284288	2.15246761230057	2.50471617389862
"Fam109b"	-0.333956096159347	-0.873306064214949	-0.135241010669557	-0.0540230787258107	0.146499735422215	-0.206903309513139	-1.19190887929294	-1.45833039316059	-1.37479170780069	-1.14119081993456	-0.313764541338669	-3.00293340120663
"Fam110a"	3.30694474239571	3.25339454738502	3.2712832048895	3.18581217917019	3.07890490339096	3.05052114788395	2.72555195304608	2.45269257123759	2.62882759272307	2.84911265224722	3.14341793157424	3.13331949530269
"Fam111a"	5.40386688203412	5.30979143405295	5.30478452830869	5.66008788917964	5.7096214963057	5.59953588853789	4.22641794260485	4.40402853905957	4.48259228767498	4.63756041923884	4.75287612867907	4.75574886381107
"Fam114a2"	4.50764753716208	4.50994083808598	4.30267206069193	4.46059765903952	4.41564937890986	4.3640849524911	5.01755104477069	4.8972238687441	4.94148347021865	5.00856923922058	4.90677945914998	4.78815802686129
"Fam117a"	3.08434424461887	3.4498641089656	3.07112838418871	3.21238806308868	3.2926524171958	2.87814300792891	4.65352617675631	4.34288262079611	4.16765995746823	4.0786065281409	3.80015532892097	3.71333925923321
"Fam117b"	1.84520851956458	1.62742407714961	1.76618694017442	1.26763838978289	1.42189646262564	1.35532831181885	2.06729680677944	2.3309399044412	2.2129417100206	2.16157055904898	2.12651590805405	2.2710353997765
"Fam118a"	3.82555638176286	3.98942924854908	3.91710439096596	3.56611748851798	3.80570604406163	3.78859292987412	3.90428713162753	3.9404794444341	3.7637759572892	3.7679069367435	3.59779061897871	3.69316142740757
"Fam118b"	4.28096509629854	4.15028992398555	4.30003811163482	4.34094654858467	4.44900425804766	4.33892458997759	4.35451897795821	4.28805060515036	4.33569006894977	4.09507409419526	4.32323628496321	4.03968995391884
"Fam120a"	4.41794068362409	4.5610563438055	4.65631018514584	4.56753875012001	4.57573623464191	4.74393024440671	4.09390716226994	4.39924049300279	4.47946523565552	4.2289970303632	4.44899591533111	4.47014713648198
"Fam120aos"	1.53258723880519	1.51401308030158	1.86182440332432	1.3906788692893	1.78091932724713	1.83363379532265	2.78402985210502	2.49402510525914	2.81346114627249	2.60015750522811	2.22782043802317	2.58189586426271
"Fam120b"	3.05478521110912	3.18556004517998	3.11911015937558	3.22570028963419	2.96737573232538	2.83051223169892	3.64310322761749	3.40089671636574	3.38370378845762	3.71453921361432	3.58110934566181	3.58212274893315
"Fam120c"	0.0977608915627273	0.0601963952686755	-0.2700461398129	0.294833095080101	-0.383631817164521	0.00094909917322239	-0.0142042724463001	-0.133620562376329	-0.0523952260862921	0.0369666299473321	0.180537572923968	0.385222171793693
"Fam122a"	3.87201443962267	3.8628275064278	3.71927322317742	3.81060907876109	3.63617669821138	3.81394258537674	4.02287620230087	3.86230850880422	4.13941610999868	3.68728439939642	3.35846197892547	3.56043610177894
"Fam122b"	1.68445846318838	1.57231647940622	2.06392235334753	1.58634760311977	1.36664783360977	2.09160568354586	1.36245011380735	1.06258132195526	1.27927415176465	1.17038525674788	1.70830479520775	1.1095240306532
"Fam124b"	0.22177013942097	-1.03217778022021	0.137428439549409	-0.326121767277866	-0.185468486453732	-0.890915752769224	-0.470127258743305	0.229151662553062	-0.252227899421615	0.632176589568796	0.910566612773815	0.510825770401187
"Fam126a"	2.2798079127693	2.67106739737466	2.25668006900677	2.28992523924709	2.22828047106801	2.41488291809518	1.79727172470408	2.06809760558889	1.93703688759082	1.91827281171604	2.45934919462843	1.90969734553842
"Fam126b"	0.10166336146627	-0.149831216989578	-0.137436428901651	-0.328078920898054	-0.412343766949526	-0.155818100715598	0.504192546396645	-0.0506796610436511	-0.379212608706653	0.315225226433357	-0.153102238158415	-0.08490650163353
"Fam129a"	2.90531281562837	2.8137549909905	2.67767396259745	3.08369131607719	3.00753128027854	2.80197597245375	2.81000768630849	3.15453950913047	3.12318439985328	3.5130814887961	3.5741209571024	3.52817406264778
"Fam129b"	0.321015779277878	0.176175995899465	0.494312545512319	0.200469245687169	-0.0529011173896967	0.76465207210645	-1.68627727490144	-3.22007817215258	-1.67305471834875	-2.31791639215375	-0.866521286716377	-2.7157263967323
"Fam129c"	0.965079970229916	0.816378818682076	0.974730324708402	1.3689264697377	1.41919495946582	0.862193980322717	1.20963122809565	1.32157415611013	1.46135260334347	2.14613477365909	1.60985329227904	2.46948030485226
"Fam131a"	-2.50735176251537	-5.18693841797122	-2.75184662123515	-5.1397705846537	-3.74553235456284	-2.56463791479498	0.313668425257575	-0.234516320682856	-0.180027542367528	-0.331796264031369	-0.68192265617431	-0.656141817219311
"Fam132a"	1.55397863981625	1.93866418115187	1.58345729793933	1.51644192035961	1.40896557806843	1.66432573150323	2.22424728141556	1.76994670049184	2.26209095231261	2.59168484644031	1.8338058459751	2.7979416070847
"Fam132b"	-0.449238623715936	-1.17020245401353	-1.10340084021561	-1.50311493846816	-0.883753754961728	-0.454988932287054	-1.514327187292	-1.57603247050199	-0.454435936188622	-2.03965550976377	-1.19140496633514	-1.02201921800768
"Fam133b"	3.41318171858418	3.50369180851065	3.28200854543169	3.50415891997288	3.58685354357846	3.64355818459353	3.57929426612699	3.64658628256277	3.54673011637406	3.66412908175934	3.59221756863512	3.37329191205428
"Fam134a"	5.07445513964551	4.65909261985841	4.44228532329321	4.46345138213352	4.57564440609656	4.68222556714888	5.18468224983059	5.28936892620738	4.5214641489299	3.88106607369293	4.19606699662523	4.22545155477818
"Fam134b"	4.6454982671108	4.77482819274254	4.70827268267063	3.94785591091137	3.79556257945253	4.04275517203605	5.85830351715875	5.59480081661843	5.67198367983007	5.40042890967761	4.91449360086118	5.18147355924477
"Fam134c"	4.8018634497536	4.77221993862556	4.73281833795016	4.57214049453901	4.45422334769525	4.50839573182903	5.21034757441203	5.13958967932177	5.05637371164258	5.19312516019125	5.08293051832039	5.07192605729066
"Fam136a"	5.77092000361245	5.60211324036145	5.67814059181354	6.36081360436335	6.23207840694621	6.28563217047382	5.1194718429468	5.29038547959494	5.10791778676548	5.18322804809094	5.3300175882822	5.4435286108766
"Fam13b"	2.65374330403443	2.71138443424286	2.27415394648253	2.25905043869512	2.22283622726435	2.15127752992736	3.23635214568722	2.901968786539	2.77996827566248	2.95836136730615	3.00846381660578	2.42203869647709
"Fam149b"	3.37032683798263	3.39358148171861	3.20241681042053	3.38868412945365	3.2498547322597	3.17517846135943	3.86001252856223	3.78115577700429	3.6250273189365	3.54660193592944	3.43190041077457	3.38111013723134
"Fam151b"	2.25137765241058	1.99418781251154	2.45450718507727	2.22419331808458	2.27419045980644	2.47061465328946	1.92562453471849	2.12653818771924	1.83741759282956	1.83662342094627	2.2002681578035	1.96419345935419
"Fam160a2"	0.350548779074976	0.455773295990916	0.0827724054222068	0.566096264031405	0.288633302145016	0.42168080546214	1.68606372863476	1.05009996862335	1.36745785728587	1.65797830118806	0.76550060964487	1.1835485470632
"Fam160b1"	1.20328597639281	0.980098462856201	1.06057550436444	0.824523384797202	1.02249434896407	0.839931538334631	1.80954318518518	1.97225205330996	1.61884168246585	1.80847835110572	1.46712365596644	1.82547099396359
"Fam160b2"	3.68421521965751	3.50259226615645	3.75025634869308	3.3500194044992	3.40692531201686	3.27046968513589	4.39086383427507	4.02559979150315	4.0663822255344	4.16690945945715	3.87614495896346	3.86669890135263
"Fam162a"	6.87603297241809	6.96617509119671	6.89101488978452	7.405211604578	7.25256745982159	7.30917769582949	7.30798053395765	7.46665774531646	7.28530039562084	7.1548307590205	7.1189465348535	7.22660887656997
"Fam168a"	1.65521242263781	1.67766433906603	1.50745479834616	1.6017154907417	1.52528100026501	1.28254139751666	3.23519074376113	2.97569592844466	2.93387671676182	3.13962530455672	2.63444093394179	2.86036623449925
"Fam168b"	4.19716347676506	4.03385122031125	3.96365737756023	3.98884772850898	4.12082289279078	4.05874925773082	4.84135591104545	4.71492956864727	4.54902875279013	4.53754623680019	4.2818530456505	4.4291953145646
"Fam169b"	4.20344274230575	4.25182876544157	4.30593522273185	4.50471440439148	4.49597331291749	4.50002639207087	5.89659009997007	5.59924417308467	5.68035822776375	5.74550469326725	5.27119574509593	5.28576099116106
"Fam172a"	3.68318052117225	3.45977518367655	3.39716280590891	3.09972570936532	3.34399940588536	3.35083911263857	3.51522601789469	3.85128868340428	3.19254743389634	2.81685970081947	2.86808805403666	2.93916388446458
"Fam173a"	6.39282280906107	6.46911169736964	6.42797866217242	6.43946796332685	6.47390936597194	6.36046923078345	7.14298403309633	7.00965120265948	7.06248581268749	7.02957427902017	6.81794953058336	6.94727870024594
"Fam173b"	3.93193808149748	4.05462389179857	3.78933168916537	4.04962978496265	3.54692012669753	3.98211014740696	3.49464068215163	3.9859519225421	3.39457062240751	3.50981219829607	3.4380998583283	3.46408807463143
"Fam174a"	4.01368904236161	3.98831852785115	4.04907856580563	3.43032880572632	3.60433484599918	3.80572889166409	4.85209262875968	5.03305376754282	4.24304639850394	3.81652482422434	3.35390923482078	3.7080012847277
"Fam174b"	-0.106722971989085	-0.537430443204051	0.282009870162027	0.190895906392946	-0.542552844789975	-0.0370181694823879	1.40486582576692	0.659922338524494	0.869454202948487	0.633998657137812	0.570586643871726	0.231482362953137
"Fam175a"	3.04180667180061	3.24148930291551	2.99763626722062	3.21977226508309	3.1702395895631	3.40889600366045	3.27997081976033	3.23418313355711	3.03114955946485	3.03254999797734	2.69435794292917	2.71762936554244
"Fam175b"	2.98610762016775	2.93238569908557	3.12503105471945	3.28319508699528	3.10424923984817	3.34280674894254	3.56984561162462	3.27419009399204	3.33394188119041	3.25086587237432	3.34467133206585	3.13276720819704
"Fam178a"	3.20521852465925	3.04829145024963	3.01553430171987	3.23354374363442	3.0708775221371	3.14951672419725	2.67333672435872	2.45216247446905	2.38407660712729	2.61386291109103	2.19691466868448	2.3034520775478
"Fam179b"	1.80695732251923	1.60515012232288	1.45021560169051	1.66424508810738	1.37654379176864	1.24711805501452	2.39022263504273	2.01669178353003	2.21102139746022	2.00486685554226	2.0144217073237	2.22151064139056
"Fam185a"	1.06967576570106	1.19272023947317	0.870442611552596	1.67878266291457	1.76098518338048	1.79928615668431	0.596360996235713	0.957325194473449	0.806570844602835	0.450593732432688	0.819986601934258	0.879752027259497
"Fam188a"	4.69242670906024	4.61352629530058	4.71844509495832	4.63974838057762	4.6984952637427	4.9852730719368	4.08790410681292	4.17500584019276	4.1594558440777	4.26692736024982	4.26650391368773	4.27507071278442
"Fam189b"	4.70537496861761	4.93399265060177	4.80800598184532	3.97640218439855	4.40721960314636	4.44473612209078	6.03266725833319	5.89782782162537	6.08081784812149	5.77084224558204	5.47978596608516	5.43814218592572
"Fam192a"	5.64919256685382	5.61083042423551	5.61513875554216	5.44053588868939	5.38312600944184	5.40484278834782	5.5859609468247	5.63623399079198	5.75288803780678	5.6886054157202	5.49712709940667	5.73089350014022
"Fam193a"	1.64525221566879	1.57456515584277	1.71805657750891	1.49278986532878	1.51817105665092	1.41366870248669	2.38656921216137	2.43841508340904	2.49258036456666	2.36609809460201	2.3344357238181	2.55372853396542
"Fam193b"	1.69805714559752	1.98189184763434	1.44230887045154	1.60671720188805	1.49922161132559	1.50843206979854	2.83997380972172	2.62035704872098	2.77145722571547	2.8987131009547	2.03755168313218	2.65939608101839
"Fam195a"	2.96080158902615	2.90311897073342	2.48032756050792	3.478171023326	3.25412932205473	3.38876529522888	2.67187096613069	2.19569204318232	1.90228804231288	2.61404325593545	2.19377602579415	2.6344292082093
"Fam195b"	6.31018286343058	6.49535411839775	6.43087092139305	6.24486257596025	6.22444845215965	6.18273538801491	6.53304652117267	6.74925726407586	6.89155300069314	6.60372463355455	6.49917672346582	6.80763888699123
"Fam196b"	-1.85775019791233	-1.50325490350202	-1.92106590493756	-2.86910633695796	-1.63086687816463	-3.12471519324655	-0.27348197744228	-0.726922769140725	0.2385306974039	-0.0725265812602243	-0.266501164245595	0.199020428130994
"Fam199x"	-0.333410977259946	0.361551248644521	0.182902138644138	0.554916454914755	0.123310646297912	0.437599041645943	0.40441940227457	0.218672371569514	0.692367492837682	0.258124536672942	0.593085282728321	0.172633397925858
"Fam204a"	3.26588610271657	3.34743555271353	3.49767827619663	2.98486689735152	3.26588721171843	3.3301886238504	3.84240846225045	3.86765643225983	3.68396681693606	3.86940467175792	3.67848982168279	3.61928666296457
"Fam206a"	3.5945747295793	3.54499791568039	3.39951678207203	3.9892120032227	3.92667648184876	3.67911755313729	3.30664147618038	3.15966446191856	3.19429246864767	2.9423732533707	3.52997266226136	3.32866558531443
"Fam207a"	5.29301697473256	5.34318386253848	5.30135636693237	5.56397530633067	5.47015547765234	5.50561077104942	4.94509497035253	4.80654160623263	4.99621122212455	5.04249630360384	5.19394112740598	5.01005430568269
"Fam208a"	1.87002357850051	2.22307886796423	1.81820653354237	1.76552278805688	1.69812351612505	1.70968476135273	2.36887015760579	2.36873010447969	2.3510697282282	2.30831733349716	2.01829734365596	2.19901006643145
"Fam208b"	1.21401557494571	1.07723753567432	1.18307021266181	1.44253701882829	1.05128086882251	1.27907589008006	1.75053665648349	1.61202482944831	1.66296250395453	1.77654308949722	1.46041012849278	1.6035046634993
"Fam20a"	0.848271932422532	1.21676877117687	1.70480944143511	-1.02222713026679	-1.49799981362379	-0.307250385372817	0.599152295087128	0.0262720316677356	1.01682092633972	-0.685046252537139	0.531256546383835	-0.000679887948648483
"Fam20b"	3.30218579711824	2.8411807733506	3.13814790489394	3.4477162190539	3.25621006352117	3.41151766046647	2.84931708944164	2.86667966013642	2.69006983162629	2.91578519350009	3.08152071110289	2.97181706247541
"Fam21"	3.51349959780545	3.7584169273235	3.56873010489983	3.57602593770914	3.23254196849353	3.34941418368055	3.95839802879589	3.9991744388029	3.88648851541519	3.98136011936976	4.13192734942368	3.83235882741705
"Fam210a"	1.67503477988292	1.69760615521485	1.55368161429534	1.87915319609233	1.63125659059311	2.0219805466817	1.76274924639608	1.95517201735967	1.81107433476487	1.86541271722562	1.86419031863992	2.01299214383981
"Fam210b"	1.48671485290732	1.57082839425976	1.75588511581019	0.994863659814011	1.8035846353918	1.35104871880087	3.15973137771498	3.14784520647672	3.3104726492283	3.08724498643417	3.23679490878179	3.0251799615575
"Fam212b"	-1.05960618886698	-1.0305860188759	-1.32770203340807	-1.81980375027828	-1.69812434003684	-1.76750998260805	-0.0709373634413328	-2.51817229336318	-1.36573896042672	-1.19771360295198	-1.63665888641037	-1.04314697666915
"Fam213a"	2.85844429167673	2.60066906377527	2.8516143358246	2.88621610676581	2.98481400583844	3.2269716917323	2.78632610839859	2.30076530535191	2.72624263191498	2.54511776371615	2.63194418401866	2.97005949904786
"Fam213b"	2.05421387553655	2.12737513630102	2.14515557349367	0.672404686007574	1.84989873190764	1.99094350718468	2.98768716637708	3.7307804086725	2.93133304543013	2.90786749615335	2.85636805017445	2.76646839296429
"Fam214a"	2.0912965175154	2.13955053295333	2.01583267983662	1.31653089966546	1.60284866810082	1.28952910252318	2.96259903670093	3.15533118630176	2.98784161684683	3.21000807938137	3.13283676078278	3.06186728056137
"Fam214b"	-0.682442402529585	0.11175346370697	-0.201256573775545	-0.983978161318495	-1.0109686122719	-0.473359629747501	0.496247150319964	0.902273262493144	0.869721470068	0.859050741889802	1.04463484464404	0.566727026139288
"Fam216a"	5.48947855479025	5.64932546967939	5.74788472607117	5.48996724250878	5.57973740477433	5.61716641498607	5.57500749563728	5.59825089258083	5.68021186317801	5.10254202147259	5.38650762017004	5.59553507901535
"Fam219a"	1.50962500744164	0.932106924211996	0.947398194443717	1.1585148634773	1.36651018623245	0.973327075348349	1.14366876295681	0.295109311927399	0.578720056663472	0.0212802919399446	0.509043448816735	0.444194536125572
"Fam219b"	3.21018564143156	3.39123861104394	3.09599840014741	3.37250043803922	3.48614399610811	3.33631625242196	3.53468911248227	3.34399564367194	3.47087933363037	3.82482291585977	3.45738300684835	3.45589781007928
"Fam220a"	2.32601525835071	2.31522299595257	2.45372641214102	2.80274155142103	2.40851361118569	2.63540942617279	2.81334221542531	2.6829577683334	2.89931284335562	2.75075685094156	2.81635664763225	2.40176123734064
"Fam221a"	2.14890866556584	2.49364800127888	2.54532517994454	2.38600519569368	2.47476285590734	2.42323858388025	1.69155803287487	1.46042075534935	1.61926848394714	1.59739295356589	1.50080220935664	1.77185831696735
"Fam222a"	-2.00690042152742	-1.93121035680729	-2.02542982672479	-2.66173514950117	-1.66799596448312	-4.67275282247335	0.494938989344331	0.5553060933639	0.397870256679711	-0.294121758170924	-1.20069522798166	0.0352137147294895
"Fam222b"	2.01949295178119	2.25841120052637	2.14245801203004	2.20146566447532	2.19634816849207	2.32733007908756	2.21717353985236	2.33309590064715	2.15027287093066	2.31092502285573	2.39178511379917	2.45709008705781
"Fam26f"	-1.4377245556353	-0.833729587352304	-0.967368464771031	-0.281955510129876	-0.76026217072126	-4.19189007197338	2.21912258182802	1.8096224990851	1.83001711601396	1.77693429115322	0.814962746800443	1.10046492985173
"Fam32a"	6.03060172262967	6.13928850338132	6.09975650835357	5.87506891789552	5.9916589740123	5.86698772576979	6.4322647562719	6.41265038879404	6.43167506872269	6.34089264495687	6.26317914765256	6.43004929680719
"Fam35a"	2.04048298074166	1.933465416854	1.84384796931226	2.05094824930393	2.04055740093674	1.62319036139225	2.50334664413802	2.29503621696506	2.00495885789603	1.97998238820717	1.71030373752609	1.55181122845226
"Fam3a"	3.48259916411812	3.31320403016241	3.06492498615501	3.22672467855924	3.12043371471746	3.09109072821934	3.72599939322803	3.82387545046134	3.97464669995355	3.68416881125	3.84621666363898	3.62074573460308
"Fam3c"	5.03468505675923	5.14739111430461	5.05738090393224	5.20872261867686	5.04816082182235	5.38648600715982	5.98570131695687	5.74655883577389	5.6338149249617	5.89500668751349	5.20908591607772	5.26877139001402
"Fam43a"	-1.43922366240689	-0.816458482248637	-2.97457213421934	-2.28270675653549	-1.54181217713358	-2.68963848837717	1.32155740533844	1.48609672129307	1.92347957394559	2.03590579575079	0.326215949080352	1.55287020768303
"Fam45a"	3.50963476898764	3.68719090415108	3.62464981110358	3.23635336849657	3.49310434559693	3.50763497328116	3.99244993086131	4.08154333849814	4.07473207275495	4.03112889068591	4.11405307614804	3.9782963843623
"Fam46c"	2.14624909478918	2.70012901627629	2.63546829768869	1.29126829559292	0.971040900210175	1.13802059619535	3.80604451258702	3.52464649226983	3.66329272497721	3.23507097693378	2.63191945682068	3.16042622759308
"Fam49a"	2.5200996066257	2.85495521789705	2.85357137837983	1.57651801041295	2.19059076300205	2.50727917849534	3.51011254526229	3.39552363744909	3.21850208802525	3.26469041009699	3.04973117422164	2.65600972299538
"Fam49b"	6.17017024370721	5.67310445756967	5.78688454898616	5.59996211024139	5.70168077362656	5.79826824133082	5.74136353917577	5.9783987750233	5.52676051349516	5.30607333634277	5.22743560555091	5.31371625172919
"Fam50a"	5.21131257712663	5.14369539610191	5.10289053503677	5.28379301380183	5.34187353131532	5.19367823159729	5.62052113022595	5.43253435037422	5.41042118588611	5.38359122179381	5.45287038979406	5.52625103660702
"Fam53a"	5.01590549077103	5.14108081111213	4.94480361813635	5.06797144938788	5.00061919752552	4.88411036935415	5.65760221118941	5.36064480904114	5.56950355768191	5.66977754576697	5.39635854350625	5.43029011811226
"Fam53b"	4.4362053459336	4.25842548724506	4.21908960107873	4.49374515592489	4.42387629871808	4.44309032124674	4.39491637869207	4.17081343456971	4.2905357292109	4.39686873872783	4.58874172816054	4.42942988827061
"Fam53c"	3.72377392891543	3.81436636708579	3.74014043986217	3.82031579438207	3.97634257179176	3.77877940902676	3.34789501115971	3.63277740458214	3.67420040879118	3.67261818769837	4.05455975116178	3.68295418724951
"Fam57a"	1.90883318331309	0.824578323810575	0.765013595441247	1.35937728862449	1.27840921441855	1.38246501049212	-0.378778285759587	0.32291776525977	0.117196014731617	0.659032334625373	0.666958398879979	0.631883267492183
"Fam58b"	4.79235097666771	4.63060637727982	4.87018375900291	5.04506755448266	4.82753106711169	5.09550064304769	5.08003170684171	4.93876280489616	4.95085534218811	5.04595234333432	4.83099068256016	5.01456999022974
"Fam60a"	3.88242159097814	3.69993522368596	3.58893806015877	4.11057583727599	3.81398375633602	4.01144670634307	3.10903262728266	3.44728539686371	3.23341771094446	3.33731047595396	3.30407405158485	3.24169827433014
"Fam63a"	2.82186795996227	2.70540501513081	2.60622827512565	2.17032307811164	2.02589037572353	2.31132837189981	2.73521189286027	2.43756199643604	2.97100741104846	2.95395602164419	2.70605109073506	2.90434221860169
"Fam63b"	2.20881679941806	1.74575777688541	1.76824324102936	1.62244394482706	1.72538250511173	1.92207102461124	2.69168772292504	2.53386709655672	2.16390319259691	1.90413681338643	1.70910590038774	2.16396454942311
"Fam64a"	5.04203171531934	5.03900661334144	5.23197209528156	4.45743636357181	4.38023766260396	4.36048244594265	1.95560499294985	3.57197260251356	3.08172255884772	2.45153818207417	3.70841746882266	3.19997943335355
"Fam65a"	1.65781056260128	1.89435135432061	2.07537294693837	1.2629840697336	1.72681037570111	1.38838595577099	2.09699183577017	2.15604596881926	2.29472265641177	2.36097950339911	2.21769741374825	1.86065353788479
"Fam65b"	5.06401811872679	5.17673910094915	5.11161679732593	3.7421756058419	3.93139175637352	4.147782874301	5.21436335695424	5.19588491496104	4.97001291726689	5.17325209196682	5.247591898191	4.83635371109708
"Fam69a"	4.68488059147011	4.66066038724732	4.72665582806624	4.28499374218457	4.58264671602184	4.6585235738352	4.8222594431564	4.82897133676072	4.95962144024128	4.84696372111509	4.78836197484308	4.72483494166097
"Fam69b"	0.863411825273965	0.674043240424514	0.743493346770738	1.38748868867551	1.21629178972896	1.16241100812728	1.63504926143756	1.52549735558793	0.980133645326909	-0.143438863596506	0.445267788336619	0.295327417248488
"Fam72a"	2.05545036923018	2.39296559887925	2.36951604012409	2.6167422550787	2.5556423823608	2.13448563752895	-0.144801105325316	-0.394329531119245	-0.0705200696143984	-0.178205357224926	1.33732144919192	0.767571592777631
"Fam73a"	0.888226736866693	0.938885065515673	1.00104982827444	0.796571213490718	0.746931720705289	0.427756536502832	0.590834999370885	0.983501668108207	0.981169137367805	1.01479411498653	1.24599623145146	0.689999635468129
"Fam73b"	1.77890563383546	1.46828164173575	1.65731347891968	1.89663411983526	1.8271894904526	1.96292763695801	1.72344893089665	1.56298446450195	1.27766569169204	1.61627796033954	2.12112888069377	1.68055732929422
"Fam76a"	3.68210055434817	3.62953933742016	3.76907514655561	3.64829473252975	3.79274212527669	3.81338141675693	3.48967430228827	3.34058812861721	3.48570102740213	3.51330879183343	3.49788930583795	3.37243034997978
"Fam76b"	3.53675259462499	3.44453347089085	3.45750748542205	3.26093227353989	3.31643425881478	3.56851844933015	3.4761169582927	3.42366478543338	3.46134185790908	3.59445100253141	3.2956775980184	3.25069909603351
"Fam78a"	4.97779407380484	4.97044170025179	4.90766060816101	4.43298286573298	4.55404046187638	4.7219743576964	4.99318498907229	4.84571629669653	4.91266956102828	4.92688346911543	4.95242507617712	4.94703151134824
"Fam83d"	3.21899537881276	3.39255055353902	3.56623617632556	3.19896530419443	3.47951450809305	3.39413446277645	-1.12050084896661	1.02992204837313	1.25411493381507	1.32639959013162	2.07573857640688	1.67352123937867
"Fam83g"	-0.944387408203273	-0.705648287212159	-1.10236292424709	-0.0396443254257033	-1.60093385293696	-0.728527211201902	-2.53929760163787	-2.42795680491267	-2.31935748493153	-0.886850402564709	-0.860803208829962	-2.03670387410824
"Fam84b"	-1.83504626952611	-1.99101721374716	-1.86575500790469	-1.6130277664176	-1.72560010185292	-1.40549582168128	-0.0824374143846263	-0.235764175875411	-0.669168247077795	-0.821376949801486	-1.18165624347735	-0.95510947433435
"Fam89b"	6.18840529998365	6.10043114817232	6.16893624078822	5.90666542709001	6.04232438239053	6.12381491083743	5.75843280385357	5.99424254659189	5.90178360770337	5.6030866557514	5.619851692825	5.692841313395
"Fam8a1"	-0.614520358982229	0.296905985927762	-1.63297661269008	-1.25070596870877	0.0414722247982989	-0.627267688397924	0.758478892078046	0.483098065765981	0.674251227558554	0.340345088818903	0.0965477006173219	0.266210980159914
"Fam92a"	4.8747853801171	4.58414229528331	4.44483892377602	4.68312935904963	4.61811352519857	4.46700937694659	4.11163469757489	4.31342746192027	4.40012097990136	4.15945727925776	3.83473790817553	4.41585438965738
"Fam96a"	7.10517163057369	7.21121520390935	7.16920281254677	7.18392102016329	7.28391156871045	7.2705652855165	6.90818594323433	6.86619643650385	6.97756746653528	6.89427588637606	6.97651139516559	7.06694923539564
"Fam96b"	6.88596719867827	6.72964673464585	6.9508226804908	6.94795702493579	6.9611715176924	6.94726897979495	7.15634001244033	7.05038381085566	6.8388476411876	6.85422623655483	6.66348502151659	6.96478859131122
"Fam98a"	4.15192227169558	3.98904808697345	3.96926816329068	4.46190415761574	4.3421033105205	4.31066729336242	2.65442362534882	3.25895440823185	3.28715229757457	3.5075326077322	3.436947421928	3.16277705601001
"Fam98b"	3.84621747038085	3.97578003544313	3.99316143066911	4.41644692359717	4.13833115709387	4.14176918660286	4.16359119787425	4.10423790491273	3.70753490381665	3.62192990059227	3.62403344524202	3.81026722527209
"Fam98c"	3.59748388468909	3.63457691091713	3.65262170096753	3.2267007624528	3.17193720209055	3.37713717365423	4.57103046044583	4.54633005106283	4.64641727201468	4.38699138427512	4.28355094950081	4.35045877532055
"Fan1"	0.789171124737095	0.999147530622852	0.655165769837314	1.01642850484241	0.910829282746191	0.753107256003069	1.35261281544969	1.2439683055644	1.16288319864358	1.77370844240618	1.44578308392292	1.29513508609151
"Fanca"	3.01169176697616	2.88049880524412	2.93003573115916	2.97130682525587	3.00380504641018	2.67732426018047	0.134256099097919	0.779026289259355	0.758301336871814	0.626658333008875	1.6533664728343	1.23989890753476
"Fancb"	2.50598305060708	2.12436936335374	2.51343541879608	2.46916812277995	2.56465306761869	2.51492211972433	0.0902130150183675	-0.614834884122119	-0.490396266709322	0.0117379786229859	1.11820112579133	0.502557945281173
"Fancc"	2.49313157226913	2.14406521492833	2.0944114486994	2.7457862997952	2.18474401624272	2.51250557133279	1.96023615124669	1.93753490920326	1.6691796312517	1.68277809762304	2.06799294457889	1.98874087612239
