"D4B61"	"D4B62"	"D4B63"	"D4KO1"	"D4KO2"	"D4KO3"	"D6B61"	"D6B62"	"D6B63"	"D6KO1"	"D6KO2"	"D6KO3"
"1110004F10Rik"	7.50286710243129	7.49682278235384	7.6329953818921	7.57009483154915	7.6587573487653	7.71896220171951	7.3728199515477	7.28701563361646	7.32434362012095	7.23596751296678	7.31939007739443	7.40769298901434
"1110008P14Rik"	5.29458184652079	5.67515997736461	5.67623622741775	5.01985555986588	5.26001699871377	5.09804042533433	6.47217901185547	6.42922063563579	6.49002885957975	6.29321755358104	6.08533044535373	6.44249597284954
"1110019D14Rik"	1.06759559914405	0.249984226342996	0.996621707936356	0.206840393873396	0.917516769507701	0.791972365471993	0.95359068171453	0.976185693816318	1.43355782858025	1.57365790266269	1.21591526837511	1.22912899596379
"1110032A03Rik"	1.75236036762372	2.4731191584419	2.19140900636202	2.19498748770647	1.91270016895436	2.03585745566686	3.06781197034241	2.84745773225748	3.44131423735979	2.99791159413314	2.68039562876541	2.79796494848584
"1110032F04Rik"	3.13896863085274	3.00947444766238	3.11997648543549	3.77730273216131	3.71660478999305	3.95686371001019	3.54364058017281	3.34422106026051	2.87932077886193	2.58363188559489	2.40184639546794	2.58513692149451
"1110038B12Rik"	4.52880380837359	4.89106851469218	4.78991954090744	5.52639320770354	5.36591688209693	5.21633403839783	4.36496551156048	4.4021843305638	4.37188371813191	4.54851016777682	4.18106117939577	4.38118505859968
"1110038F14Rik"	5.13900165230784	5.2500551152933	5.30009705590623	5.35955955660354	5.42136096875326	5.21453015309273	5.59463779727687	5.83593762202079	5.55501351856743	5.65844740049237	5.30467418208138	5.56321171790654
"1110051M20Rik"	3.1578008765657	3.33095130860926	3.47315913248808	3.0824574487174	3.07994231635664	2.65169835532777	3.65503302341783	3.89311824391167	3.92899417213265	3.60785215608049	3.67897804151812	4.22233270716022
"1110059E24Rik"	3.85216783783262	3.77511363810671	3.9934955243234	4.14623735264949	4.08331037375928	3.94385742671264	3.23650157610774	3.50054165020333	3.28666064901757	3.77050775215435	3.61065991362976	3.28735133480168
"1110059G10Rik"	3.98464302810972	4.2872201692689	4.15843147123675	4.04102612217285	4.06545730661524	4.1579695926323	4.53640995648465	4.34707624838875	4.29634388416678	4.35692485026148	4.13802280358336	4.10727784370976
"1110065P20Rik"	1.06759559914405	1.88341555585699	1.39964690750306	0.87083395270304	1.33014797860465	1.00731907801907	0.991817975576043	1.08796771496174	1.99905297785627	1.54729870131476	0.932222709178851	1.69827356164832
"1190007I07Rik"	4.29362623223893	4.14254684932516	4.20108821221522	4.22440837433079	4.52336740245774	4.47969415538449	4.43600622547736	4.21787690808989	4.27145464096691	4.18805883134944	4.22285274248795	4.43872248730124
"1300002E11Rik"	4.64903508573289	5.18154695506232	5.03833163773375	4.73226674908341	4.7720304339547	4.89001452718696	5.33323020749695	5.55064666245591	5.26918933111369	5.48007646516297	4.94007171402867	5.1823880911313
"1500004A13Rik"	2.19064273834724	2.59518869146346	2.30527738940433	1.49293910532061	1.62648088385638	1.86239587721179	3.32150776409965	3.35915296150567	3.6707376953336	3.50887829971354	3.21924417550015	3.42183505533667
"1500009L16Rik"	3.55822334447017	3.68450141889517	4.2302148052265	4.71241579992732	4.23076337164278	5.40055574000431	0.209950016407144	-0.221198811708492	-0.887112531405387	1.76880294826923	2.15557314269556	0.980616010679295
"1500011B03Rik"	4.25333502726112	4.46746983178588	4.77587819159155	4.0635868348145	4.16522003017071	4.06492802590552	4.97609564662355	5.24979935321182	5.1936056857781	4.75839733451891	4.92608420945353	5.0339451749618
"1500015A07Rik"	1.4400087293239	0.249984226342996	1.37004299655292	0.829305906833323	0.337354842068232	0.670907266735935	1.02905844716754	0.627258357492514	0.950818556846935	1.11651301319002	1.54362604699724	1.16238374916042
"1600012H06Rik"	4.19375123384373	3.91765393040461	4.19687884871971	4.08138478097246	4.11403130229265	4.48867788154716	4.55567862780027	4.28977925841399	4.27860977604322	4.45589541512891	4.39521031876425	4.34025348608937
"1600014C10Rik"	6.13795370520014	6.12768294478615	5.95450159001828	5.80738672252755	5.81908175263258	5.78177273358531	7.12179772409054	6.79105580487537	7.0948217059403	6.95625376070051	6.63538129447728	6.55409772028697
"1600020E01Rik"	3.9669551928481	3.58191997885713	3.64984814013687	3.46115399232874	3.36905828428554	3.86785467399694	4.7184108062149	4.47253274715706	4.68356417804081	4.6039132978875	3.91256302631126	4.32888579495074
"1700001G11Rik"	0.564280256197782	-0.327360710254608	1.07210361311748	0.331059085099503	-0.771283397536561	0.112453006953888	1.29672911645962	1.19170805726728	1.08746749226688	0.605525964810944	-0.150137950715781	1.12781626477268
"1700007L15Rik"	2.59243228757834	2.77126918119395	2.58841390932561	2.11083427119328	2.82796579688201	2.14595499636596	2.38207219284775	3.02648639779614	3.25072835866195	3.3271523904054	2.65348204775994	2.97369525339643
"1700008J07Rik"	1.59544108604318	0.94453678728246	0.916971494828351	1.06223681853972	1.41718576347296	1.3340998289265	0.554503979102791	0.675775891142475	0.490431700799005	0.883525478749274	0.57874192903808	0.300317143179752
"1700010I14Rik"	2.19064273834724	1.97621720342619	1.99206250471546	1.92619538474036	1.49926999060729	2.23406702476069	1.74017484054901	1.82868100457892	2.56504945958657	2.09422373596527	2.21199985013771	2.32015856337553
"1700017B05Rik"	6.2320346310553	6.44185065310562	6.32900824164558	6.98202528265019	6.89922650830565	6.99261840934098	5.5584797940594	5.83593762202079	5.92923652093539	5.85795806390843	6.13967508274599	6.22875614569769
"1700019D03Rik"	-2.58282959234033	-1.95614092196957	-1.18020141441143	-1.22530737108249	-1.62014402636339	-0.810825081871071	1.38555273394597	0.415013991201604	1.75414026595063	1.43676452784514	1.06068952914388	1.74463842982179
"1700025G04Rik"	3.91255208678726	3.96371254487647	3.96902049087182	3.12598289031329	3.23971267286298	2.87824264487895	1.38555273394597	0.627258357492514	-0.0398142310893104	1.25325469654267	0.634857588353338	1.49630137693988
"1700028E10Rik"	0.673005553420228	0.249984226342996	0.186405534793348	0.445425054221829	-0.430019270285054	0.112453006953888	1.67117957249156	1.95199598553838	1.35450397978027	1.83567481982302	1.54362604699724	0.941343334352165
"1700028J19Rik"	0.837776566480247	1.08452103755461	0.87543425532182	1.2311949149991	0.956785187622442	1.07250573002583	0.789667914695763	0.722714737240283	0.585812556739939	1.34792543804538	1.35605015844014	1.12781626477268
"1700030K09Rik"	2.837939310305	3.17523918077249	2.93016786581468	3.25704647270868	3.09761811931444	2.94067929232983	2.53228649320087	2.61841097929387	2.67758657040593	2.94840907251068	2.83211531617242	2.74192551784763
"1700037C18Rik"	1.7357443203365	1.48904085829773	1.89146445754647	1.57060189506071	2.08208899856578	1.38630989977361	1.38555273394597	2.11920803317557	1.94611204416159	1.72243512836939	1.54362604699724	1.69827356164832
"1700037H04Rik"	5.43500550644494	5.3848093136646	5.56632146082757	5.58838628850351	5.44053347283295	5.7271502209806	4.84649425495852	5.07767889434309	5.20115648814143	5.36216342516007	5.35356846248588	5.24823489521803
"1700048O20Rik"	0.564280256197782	1.21211593824478	0.743125644651975	1.16596642767659	1.10397047397485	1.60036029442188	1.16909268871693	1.46450596194362	1.483951981262	0.605525964810944	1.17864634353746	0.859437514671861
"1700049J03Rik"	-0.350704675900295	-0.327360710254608	-0.495681679229495	0.60158565870065	0.146762272749525	-0.403776178533333	1.26586295550123	0.57705223782506	1.35450397978027	0.499528845918877	0.459504927241576	0.980616010679295
"1700052K11Rik"	0.673005553420228	0.829845913567085	0.316261256105716	0.206840393873396	-0.240436617604472	0.791972365471993	0.873956213364227	1.22469417025406	0.675276654320945	0.385121989801425	0.520354926957671	0.0277849793734387
"1700056E22Rik"	1.57690347493659	1.8046213432163	1.27740203879318	0.742481893422763	1.10397047397485	0.791972365471993	2.53228649320087	2.04727265190145	2.13140862878162	1.6499634887065	1.70959599442784	2.17534574846095
"1700066B19Rik"	3.56294071514467	3.54603864735167	3.97886038576429	3.43370497542892	3.33965075665354	3.91304552487771	0.653214837789791	1.59637873697489	1.66957770364352	1.79143973038041	2.44956283015941	1.95644030887614
"1700066M21Rik"	3.57700097726081	3.41292261036764	3.42358561539422	3.63993168665507	3.46069252620941	3.95254129751316	2.5832514507145	3.72462780843124	2.94375301748662	2.71968010111724	3.14389667073331	3.27949938424234
"1700086O06Rik"	1.19461646976116	0.869098043667385	1.51233779419287	1.29360136329616	1.55150790283305	0.752735403016539	-0.335280446686696	0.232446084229099	1.15122611159007	0.124866812560159	0.886726070920928	-0.624822918903735
"1700094D03Rik"	2.21482396291907	2.35366300736759	2.28955046047339	2.54206041695688	2.249562111381	2.38283118708282	3.59421293597613	2.85800855106981	3.59251225824729	3.84814031206429	2.75824898663389	3.4709259330527
"1700096K18Rik"	2.25035242879131	2.42124457526424	2.53605834950445	1.57060189506071	1.9520981313048	1.41172307367609	3.17137304018333	2.92977966780776	2.9164907846023	2.69587931942214	2.51082480659861	2.88333268042664
"1700097N02Rik"	4.36828987987216	4.83517671838714	4.80105504732064	3.67552005463642	3.81069990252274	3.97828362689611	4.16619175737715	4.52644152688879	4.44684369789982	4.12707245964873	4.00062245172938	4.26272009168538
"1700102P08Rik"	0.868587197845805	0.980826676595264	0.252793927535439	-0.541296127406109	-0.648338543893047	0.231402351192325	0.832427536018609	0.35668786974766	0.388295695927092	0.385121989801425	0.740936934242878	1.01884788608242
"1700113A16Rik"	1.31135324589391	1.01622607533232	1.30894797781315	1.49293910532061	1.33014797860465	1.50912260903428	1.84830522010863	1.74019639753336	1.64763924420115	1.79143973038041	1.06068952914388	1.26137826513522
"1700123M08Rik"	0.446688388887266	0.789495890461808	0.186405534793348	0.551387077857201	0.146762272749525	0.712401407791602	0.653214837789791	1.31935518321995	1.11969899267593	1.15193256620178	0.395974944797685	1.22912899596379
"1700123O20Rik"	5.4516350549012	5.76504258699089	5.84578573348349	5.67298685763686	5.59785234793611	5.70162125256029	5.88478162978562	5.91258846434422	5.90401117616793	5.98245709921971	5.82837828840052	6.02077340963257
"1810006J02Rik"	-0.959773596267575	0.125841350947373	-0.200931851716274	0.206840393873396	1.38875264294426	0.341287027286607	2.14822176281862	1.9120507939233	2.40425739918603	2.31340367626657	2.31863497428387	2.49307830971345
"1810013L24Rik"	5.4311405432274	4.76667629513875	5.17085726271736	5.21588779398054	5.24026028248138	5.22531978670335	5.5392487491167	5.50606138515782	5.13173291103918	5.03940037992442	4.80596414482251	5.07761517089091
"1810014B01Rik"	3.04768050440046	3.19853942283285	3.14641070564598	3.12598289031329	3.46750600920967	3.40025920255283	2.82475611735365	2.59337189542198	2.82170604439207	3.1805049152406	2.65348204775994	2.6352191806816
"1810030O07Rik"	6.56336184160493	6.52407518922663	6.64395040701525	6.52700811968444	6.68502526150455	6.52055425163705	6.39404702054327	6.63876502857598	6.52128096700416	6.51004273270915	6.61808478968888	6.53691027612139
"1810034E14Rik"	2.73301461591694	2.26815071144559	2.66354845189266	1.19894928641991	2.13440318990121	1.91665861809323	2.30825500726927	2.61841097929387	2.64473746886935	1.85729393014952	2.09684932374235	2.25758446772228
"1810037I17Rik"	7.50470714726384	7.35627174622254	7.51622697365908	7.83986017455537	7.95869607484992	8.05107998294134	7.05735497499585	7.15847535571711	6.82113403540407	6.98231343834058	6.9298478212926	7.01118185265772
"1810041H14Rik"	2.4772060431717	2.6184103709599	2.19140900636202	2.02146661925234	1.93253363378377	1.88071116660379	4.48037491375136	4.4021843305638	3.71360448669467	4.1837871334733	3.48653556134018	3.43603229676644
"1810044D09Rik"	0.837776566480247	1.3293373294762	1.59143109119238	0.270286258882454	0.835620212443009	0.939047078083431	1.02905844716754	1.9120507939233	1.87235955707327	1.52044891889755	0.83974780557359	1.46894446095964
"1810055G02Rik"	3.36106642791992	2.95578885261139	3.27975301467301	3.55967302754983	3.32471910637222	3.66088887951826	1.74017484054901	1.82868100457892	2.08318694078284	1.76880294826923	2.46512392694263	2.89365703930224
"1810058I24Rik"	5.69453474916703	5.87879229592807	5.89728136772597	5.62828286334204	5.81774930622333	5.7926952047226	6.73137150625812	6.72918354602096	6.66061619853468	6.48595759736324	6.28594400967859	6.62707127830904
"1810062G17Rik"	-0.350704675900295	0.418210959666184	-1.36697781423542	-1.6262566307952	-1.05391651570159	-1.379941883517	-0.076070761310151	1.4081857064231	1.24187316670108	0.605525964810944	0.83974780557359	0.300317143179752
"2010001A14Rik"	1.24245052046945	0.615764617515742	0.996621707936356	0.499378675229691	1.67438226168035	1.07250573002583	2.06101502076082	1.67007891611315	2.51745589543511	1.98061716768452	1.28768352955176	2.01435849228096
"2010016I18Rik"	3.31147045209423	3.60535448401392	3.76805414912357	2.33510056953546	2.50932083683214	2.94067929232983	4.99973753003619	4.97479240950455	4.83198825019111	4.69677616621282	4.39926611036983	4.33268498641857
"2010110K18Rik"	0.928302055514874	0.364285932636175	0.647658606025978	0.988694018636651	1.20527375561146	-0.403776178533333	-2.18048452327736	-3.93412145265076	-1.7338527985911	-2.52065614208102	-0.590285397116845	-3.07611608036844
"2010315B03Rik"	3.57232943213255	3.58191997885713	3.66211420535463	3.36270677972773	3.84772916417633	3.56787521721461	4.44292162401257	4.03470194791497	4.32772607717893	4.31457267470706	4.28992271775377	3.97253855921641
"2010320M18Rik"	1.19461646976116	1.88341555585699	1.97249625023797	1.644296658057	1.87219602501166	1.70684751599229	2.29302726800517	1.69383207735912	2.32353536517089	1.6499634887065	2.23032874902683	1.74463842982179
"2200002D01Rik"	-0.0334168889147193	-0.159970430429078	0.545423767155047	-0.436270431034896	-0.332116081199926	-0.697801185895679	1.49606894016223	1.64592811642043	0.877312505791597	1.43676452784514	0.976328326813612	0.631680877753325
"2210016F16Rik"	7.07728870985283	7.11178715351686	7.00036850887793	7.21652819932151	7.26015200716969	7.16176716029886	7.05960633520476	6.98763234194474	7.05005166877636	6.93798145398414	6.91858887267172	6.86274600097588
"2210016L21Rik"	4.82625588561019	4.81018383764092	4.86876976351343	4.86149118544184	5.0872050586595	4.70711107928779	4.92020246568972	4.83758899478657	5.1337071444252	4.87691324540928	5.02126311402305	4.99851013165795
"2210408I21Rik"	1.75236036762372	0.747984785971855	1.69056483821839	1.8658586738231	2.06422071671948	1.72723324183377	0.502494586009373	-0.221198811708492	0.440267353106025	0.553500658784895	0.186648977450894	1.26137826513522
"2210417A02Rik"	0.362607049486798	1.01622607533232	1.39964690750306	-1.41189777840244	-0.430019270285054	-0.592992154544385	-1.40885911592361	0.57705223782506	1.02076030636676	-0.192902452375393	0.459504927241576	1.32379153222277
"2300009A05Rik"	3.8636840817854	3.78027060444664	3.77371767032383	3.74416667820559	3.83724599998652	4.07689169748489	4.43253605578213	4.7181609981756	3.96492169289552	3.47431836977388	3.30821091501243	3.28735133480168
"2310001H17Rik"	5.6386529350439	5.88239376275341	5.64567711807143	4.56839935222705	4.98406922594043	4.71733808706763	7.80761066292751	7.7550851975171	7.56133945133707	7.07229755823942	6.61634367903606	7.29683231358931
"2310009B15Rik"	3.27743319545706	3.55809851972292	3.43077269414028	3.12598289031329	3.50772468090822	3.20331931227997	3.5817350709638	3.62930219647497	3.84954141251027	3.50203222752244	3.20077300003754	3.77448287306822
"2310010J17Rik"	2.48716763249714	2.76087184621462	2.52266710410522	2.37893591106296	2.28084413000171	2.6937406425768	3.87551658216489	4.006526931383	3.71360448669467	3.63313733205307	3.46347808780191	3.76888533194751
"2310011J03Rik"	6.5038875024586	6.63426619700791	6.64395040701525	6.38105730453802	6.62077007811342	6.54085104869891	6.50145646643661	6.50082075536977	6.57312178983088	6.29123342225104	6.51719449920592	6.55409772028697
"2310015A10Rik"	1.48046472553251	1.90245959335027	1.89146445754647	1.51929396712655	1.78760782474788	1.78671704435166	3.93067561862084	3.64766214377475	4.18270509409281	3.90114100911818	3.63149717298623	3.82929527608435
"2310022A10Rik"	5.56414224477978	5.47025364690269	5.50124412641884	5.75289999988628	5.72128037339059	5.79631772924574	4.62420706340958	4.55913942867497	4.68894474199312	4.87691324540928	5.14235450130926	4.55386405309842
"2310022B05Rik"	2.33000014364451	1.74256645713029	2.27365019985048	2.19498748770647	2.13440318990121	2.1610191340126	2.93677374795326	3.39582025996769	2.85080100160387	2.68383004601458	1.88180538991381	2.27348426604242
"2310033P09Rik"	5.30869384238979	5.15201303555613	5.1184085193542	5.34673946662819	5.54084904742092	5.37978041738606	5.74629274696713	5.4635128905562	5.75934878201867	5.52128766347431	5.37225883578218	5.54695101949578
"2310039H08Rik"	4.14109526565574	4.10604734550793	4.34117442054564	4.22039801875674	4.49029494321082	4.21682257755588	5.20689417253541	4.95034924054656	4.74942055570579	4.73814798664519	4.58876257488034	4.78495445242163
"2310057M21Rik"	3.83666843674444	3.94086703478942	4.0552529818295	4.29856059766009	4.47008132534169	4.3866390290367	3.7019079254201	3.5727773857032	3.6869623689984	4.00163608509479	3.3423162385844	3.7966583528522
"2310061I04Rik"	4.29078530942324	4.22428424899261	4.43351242603681	4.78752349163774	4.83923949574655	4.71733808706763	4.40800830447648	4.16787067926928	4.06349239510031	4.43807241713168	4.6238482290322	4.44224351083953
"2310075K07Rik"	1.14514188234756	1.11749320900354	0.647658606025978	0.331059085099503	0.877149534224617	0.231402351192325	1.49606894016223	1.59637873697489	1.60273539747488	1.46520210111631	1.42132307288911	1.46894446095964
"2410002F23Rik"	5.36515171292834	5.3453400471836	5.13830091321957	5.77083488753994	5.79761351068527	5.6821736281136	5.67024886133307	5.66921776971582	5.81577186217928	6.26316519618109	5.77006181966876	5.64493370387878
"2410004B18Rik"	5.1978115335996	5.03823507489938	5.1361041437628	5.45991638667665	5.34386930126242	5.52803278422026	5.02299822495775	5.10229357813527	5.07532814366081	4.8119688665809	4.66822002200947	5.23611536934561
"2410006H16Rik"	5.98904962850826	6.34598636175816	6.20349790090435	6.29596386091681	6.42727793042799	6.15250309706295	7.67623033017326	7.31073245841739	7.26568872577041	7.42381881276291	6.63538129447728	7.22812519891919
"2410022M11Rik"	1.70192684559868	2.36743495846041	1.97249625023797	0.988694018636651	1.74337812273238	1.66519099559855	3.55645083487399	3.36656135471902	3.07283365254477	2.86549278376795	2.54050710317457	2.9441988210143
"2500004C02Rik"	0.957257478330194	1.78423152401857	1.87047484303711	1.2311949149991	1.55150790283305	1.36044103196376	1.49606894016223	1.01441682402812	1.73345974919669	1.04295331343104	1.3222717769982	1.29292238443173
"2510002D24Rik"	5.74833249331724	5.67377510989421	5.66865692011537	5.87527587312647	5.98971073779944	5.79511123145048	6.44229508399698	6.45116334414739	6.47297609867331	6.4737625481346	6.37513166158655	6.37040197533258
"2510009E07Rik"	-0.500136255092443	0.364285932636175	0.0436950320909539	-0.0791728713704085	-0.154236666893333	-1.56584886526055	1.90949554623367	2.28476343496263	1.21228583050945	1.40775511893563	1.54362604699724	0.680199611589798
"2510022D24Rik"	4.63342198707906	4.34404654875581	4.39360983166899	4.1206450831431	4.38626977504535	4.26293360858786	4.68087926308188	4.55913942867497	4.31734101080515	3.98700088105556	3.61763916005503	3.83466369743928
"2510039O18Rik"	3.66738918738113	3.45867300186051	3.91878841796084	4.01810699522524	3.8939829720146	3.81168810375316	4.41153790335746	4.47253274715706	4.36853454900274	4.09558444356049	4.02182237038663	4.39578597036811
"2610001J05Rik"	6.16224964321242	6.17934609220121	6.34431310966758	6.12630592125587	6.42727793042799	6.29331996689672	6.35882988538072	6.21304087014665	6.31230613952127	6.17445127986461	6.25270614427164	6.14588842305598
"2610002M06Rik"	5.45798033950584	5.52042539492258	5.71649032019983	5.44108516858949	5.69974167350578	5.81310360519099	5.5584797940594	5.74507150530619	5.59138240174258	5.70241074459621	5.63212169278665	5.68709270021274
"2610005L07Rik"	3.26590662122191	3.33796297306596	3.04702156387834	3.38437549361417	3.15783175655345	3.28121802060095	3.95022184144391	3.59817331637348	3.70300660590168	3.8642459622093	3.6922618522937	3.60890726035907
"2610008E11Rik"	4.00211662959337	3.88929601018797	3.84000047225195	3.37718869014345	3.27897390051454	3.17391619771078	4.70409091114338	4.6347171268804	4.50290649504273	4.92633135115967	4.50843240737905	4.51426675625794
"2610020C07Rik"	1.31135324589391	1.35721268058357	1.07210361311748	1.13221183792899	1.23752015343532	1.10402680515711	0.334171534200199	1.01441682402812	0.0959906807647458	1.15193256620178	-0.150137950715781	0.72713958103261
"2610035D17Rik"	3.79717538972227	4.47702926994719	4.40094741996593	3.25704647270868	3.78365617666397	3.38108868014242	5.70086060519202	5.42677610827879	5.22727735705119	5.45370855866971	4.79984080539086	5.07987737923772
"2610044O15Rik8"	3.42982292540965	3.83581295247563	3.62499864018278	3.16823355505485	3.58494708088397	3.65025227364228	3.75843776354792	4.07595888581021	3.89214904637086	3.80984615279251	3.83083929959792	3.74627542600007
"2610301B20Rik"	3.63191053204356	3.60535448401392	3.55436960085963	3.81502343270713	3.81069990252274	3.93512096926279	4.08452632902451	4.3282289655209	4.48136241256404	4.43088110580811	4.15730964843594	4.52094224026585
"2610306M01Rik"	1.80109023060686	2.11330095295299	1.99206250471546	1.43873952929368	1.80922436154862	2.13073190282388	2.39639298300703	2.54195104434415	2.01627686896303	2.62202628470471	1.99333038112912	1.81150620801625
"2610307P16Rik"	0.446688388887266	0.789495890461808	-0.495681679229495	0.270286258882454	-0.535053130807962	-0.933461952485983	-0.433180053229752	0.976185693816318	0.334381619758813	1.22026504069676	0.932222709178851	0.900971599184676
"2610318N02Rik"	5.91718411565211	5.90853333906932	5.73257347354116	6.02072904809689	6.05901546552741	5.65715755126033	2.95623807885728	3.82484042036122	3.89680647706707	3.0644799347317	4.48572499952152	4.04380015115943
"2610507B11Rik"	7.40314129660032	7.13863812738861	7.25995343613879	7.40852869070638	7.2394022731579	7.24894718043078	6.93086323453315	6.73991932706213	6.55187041104141	6.60893941260217	6.77614686088771	6.46690118470232
"2610507I01Rik"	3.00671660575348	2.60684625284742	2.97018000800322	2.43538511291968	2.54840597051295	2.36992350860261	3.9355870572355	3.33669675241375	3.36269603060303	3.85352886424654	3.26441322610709	3.28735133480168
"2610524H06Rik"	4.95026111675075	5.20090560595371	5.08235250356018	4.70094854756847	5.10479264140966	4.81104113865498	5.68927544731317	5.90370436426038	5.78846284639581	5.35648152999327	5.2959990638565	5.65710536708586
"2700038G22Rik"	2.837939310305	2.23848192985891	2.49550584682126	3.45434054367094	3.37631744974905	3.57913440870212	1.02905844716754	0.812245273139409	0.718010766267804	0.605525964810944	1.83466396851952	0.236857180856665
"2700049A03Rik"	4.88583011378104	4.49282224051668	4.5535962786961	4.66303769738433	4.56207887207248	4.58117684775825	4.35032773125433	4.20140000593847	3.91068922995131	4.19231791842015	4.28554709987472	4.45972087008769
"2700062C07Rik"	3.58165744441709	3.39286227312167	3.25567208234426	3.77730273216131	3.6582452006564	3.66088887951826	3.47782543575156	3.78115848547732	3.65432848024439	3.27188013608162	3.50170499470617	3.69996399027091
"2700097O09Rik"	4.71409817181063	4.41538800084792	4.67961129512465	4.99189740469865	4.74984499550704	5.14235917366612	4.23154938731558	4.28977925841399	3.91068922995131	4.21342676735815	3.95175198348587	4.34025348608937
"2700099C18Rik"	3.63191053204356	3.80071608546878	4.00798368927026	3.50137246458166	4.18602399605078	3.66617791844934	2.33823661678914	2.71443543112914	2.09944058480133	2.01948855312838	2.63983460719721	2.4794341026812
"2810001G20Rik"	2.95740728775168	3.41292261036764	3.7566599680635	2.421478526633	2.82796579688201	2.86909838203511	3.82876317188333	3.86723852967416	3.99129210492289	3.68845895559512	3.49414021559159	3.6881500593748
"2810002D19Rik"	3.37185998933759	3.30970950177567	3.47315913248808	3.46115399232874	3.28669954154691	3.58473122377862	3.95506729748592	4.72394059020225	3.7397635145308	3.96725342774754	3.76321381126976	3.93803890386431
"2810004N23Rik"	5.69453474916703	5.46705921631377	5.55156205136727	6.22367934788862	6.21087852894491	5.87835967075884	5.21701495043771	5.04803679100868	5.12182101549361	4.92888599870037	5.27849074744701	5.04556605008092
"2810006K23Rik"	3.6934370917922	3.62841440581569	3.56093522644836	3.86725478013715	3.54040444755295	3.96546987720855	3.62494345708837	3.69550950554322	3.72412508397974	3.88544423836196	3.66557078068495	3.72330552850458
"2810013P06Rik"	4.10597020305192	3.70633960662133	3.9238910642777	3.54050009461928	3.68772006890076	3.63414886444209	5.20486146907739	4.75532098953059	4.68625696838246	4.98642795931326	4.48190543920296	4.60502454871965
"2810021J22Rik"	3.56294071514467	4.06437898875437	3.44504032363187	3.727308808078	3.56602552329707	3.93512096926279	3.93067561862084	3.98743317789254	3.84472861071843	3.97221568955332	3.83683274319288	3.68220661656786
"2810039B14Rik"	2.45707410931084	2.64126418667	2.03041647871431	2.27450137174941	2.42782288434888	1.74733492010184	1.64742789215236	2.33093935945258	2.13140862878162	1.76880294826923	1.48377018550225	2.15832011079946
"2810403D21Rik"	0.0762366462404603	1.76354939636218	1.33981886827997	1.13221183792899	1.80922436154862	0.670907266735935	2.18168011368842	2.78247918798947	2.61112295583679	1.89958386906381	1.90481076150561	2.35045642820097
"2810408A11Rik"	0.673005553420228	0.0595197026160713	0.95734621085507	-0.160506638093891	0.213130439653126	0.867383091595268	1.32694871131249	0.768174402716198	1.45897493076277	1.15193256620178	0.259851290129455	0.680199611589798
"2810408I11Rik"	3.51991857040681	3.50924209890032	3.82371307462788	3.60344317408907	3.50109894818474	3.6069038547553	1.74017484054901	0.675775891142475	1.53264508907181	1.4930899477702	1.88180538991381	1.57539086001431
