NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP	GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP	Details ...	162	0.8049354	3.0582376	0.0	0.0	0.0	1416	tags=71%, list=13%, signal=81%	
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	Details ...	166	0.7278794	2.807314	0.0	0.0	0.0	1260	tags=55%, list=12%, signal=62%	
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	Details ...	171	0.7141779	2.7821004	0.0	0.0	0.0	1952	tags=65%, list=19%, signal=78%	
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	Details ...	169	0.7127821	2.7237694	0.0	0.0	0.0	1486	tags=59%, list=14%, signal=67%	
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	Details ...	149	0.7044998	2.6879287	0.0	0.0	0.0	2356	tags=70%, list=22%, signal=90%	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	Details ...	185	0.68808615	2.6852808	0.0	0.0	0.0	2159	tags=56%, list=21%, signal=69%	
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	Details ...	183	0.6875657	2.6707742	0.0	0.0	0.0	1314	tags=52%, list=13%, signal=58%	
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	Details ...	189	0.68463385	2.6693335	0.0	0.0	0.0	2467	tags=63%, list=23%, signal=81%	
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	Details ...	174	0.6856031	2.6567738	0.0	0.0	0.0	1963	tags=56%, list=19%, signal=68%	
GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_UP	GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_UP	Details ...	170	0.6811662	2.6532469	0.0	0.0	0.0	1436	tags=48%, list=14%, signal=54%	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	Details ...	187	0.676069	2.6454597	0.0	0.0	0.0	2159	tags=53%, list=21%, signal=65%	
GSE369_SOCS3_KO_VS_WT_LIVER_UP	GSE369_SOCS3_KO_VS_WT_LIVER_UP	Details ...	173	0.6959028	2.6410396	0.0	0.0	0.0	2041	tags=66%, list=19%, signal=80%	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN	Details ...	186	0.67084134	2.6215405	0.0	0.0	0.0	2159	tags=54%, list=21%, signal=66%	
GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_UP	GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_UP	Details ...	166	0.67305964	2.606627	0.0	0.0	0.0	1962	tags=60%, list=19%, signal=72%	
GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN	GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN	Details ...	173	0.6787663	2.6001816	0.0	0.0	0.0	2447	tags=71%, list=23%, signal=91%	
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	Details ...	156	0.6835426	2.596625	0.0	0.0	0.0	1589	tags=54%, list=15%, signal=62%	
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	Details ...	186	0.6692738	2.5961733	0.0	0.0	0.0	1766	tags=49%, list=17%, signal=58%	
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	Details ...	178	0.66174394	2.5835876	0.0	0.0	0.0	1639	tags=49%, list=16%, signal=57%	
GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN	GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN	Details ...	171	0.6704292	2.580816	0.0	0.0	0.0	1251	tags=44%, list=12%, signal=50%	
GSE4142_NAIVE_VS_GC_BCELL_DN	GSE4142_NAIVE_VS_GC_BCELL_DN	Details ...	143	0.6807566	2.5628283	0.0	0.0	0.0	1753	tags=52%, list=17%, signal=61%	
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	Details ...	181	0.6587434	2.5592704	0.0	0.0	0.0	2480	tags=60%, list=24%, signal=77%	
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	Details ...	183	0.65910584	2.558684	0.0	0.0	0.0	2440	tags=62%, list=23%, signal=80%	
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	Details ...	181	0.65821785	2.5398707	0.0	0.0	0.0	1600	tags=46%, list=15%, signal=54%	
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP	GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP	Details ...	102	0.6913228	2.5117428	0.0	0.0	0.0	2362	tags=64%, list=22%, signal=81%	
GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	Details ...	171	0.6509669	2.5114923	0.0	0.0	0.0	1528	tags=45%, list=15%, signal=52%	
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP	GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP	Details ...	175	0.6492828	2.5063202	0.0	0.0	0.0	1632	tags=39%, list=16%, signal=45%	
GSE369_IFNG_KO_VS_WT_LIVER_DN	GSE369_IFNG_KO_VS_WT_LIVER_DN	Details ...	168	0.64677393	2.4984803	0.0	0.0	0.0	1873	tags=56%, list=18%, signal=67%	
GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	Details ...	135	0.65626705	2.4880764	0.0	0.0	0.0	2059	tags=53%, list=20%, signal=65%	
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	Details ...	181	0.6424086	2.4832022	0.0	0.0	0.0	2421	tags=55%, list=23%, signal=71%	
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP	GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP	Details ...	170	0.6392401	2.4699142	0.0	0.0	0.0	1526	tags=52%, list=15%, signal=60%	
GSE24210_RESTING_TREG_VS_TCONV_DN	GSE24210_RESTING_TREG_VS_TCONV_DN	Details ...	169	0.63724977	2.460637	0.0	0.0	0.0	2096	tags=60%, list=20%, signal=73%	
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN	GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN	Details ...	183	0.63764954	2.4592333	0.0	0.0	0.0	2226	tags=50%, list=21%, signal=63%	
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP	GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP	Details ...	177	0.64129996	2.4536455	0.0	0.0	0.0	1881	tags=56%, list=18%, signal=68%	
GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN	GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN	Details ...	175	0.6260162	2.446309	0.0	0.0	0.0	2030	tags=50%, list=19%, signal=61%	
GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP	GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP	Details ...	173	0.63437265	2.445822	0.0	0.0	0.0	1632	tags=36%, list=16%, signal=42%	
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN	GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN	Details ...	166	0.63533366	2.4364471	0.0	0.0	0.0	2058	tags=53%, list=20%, signal=65%	
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	Details ...	178	0.6219409	2.418319	0.0	0.0	0.0	2170	tags=43%, list=21%, signal=54%	
GSE31082_DN_VS_DP_THYMOCYTE_UP	GSE31082_DN_VS_DP_THYMOCYTE_UP	Details ...	171	0.62734586	2.4152129	0.0	0.0	0.0	2464	tags=57%, list=23%, signal=74%	
GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_UP	GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_UP	Details ...	155	0.6326155	2.410929	0.0	0.0	0.0	1417	tags=48%, list=13%, signal=54%	
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	Details ...	152	0.6338857	2.4007423	0.0	0.0	0.0	1246	tags=44%, list=12%, signal=49%	
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN	GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN	Details ...	173	0.6188671	2.3969412	0.0	0.0	0.0	1588	tags=51%, list=15%, signal=60%	
GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_DN	GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_DN	Details ...	163	0.6273237	2.390976	0.0	0.0	0.0	1701	tags=50%, list=16%, signal=59%	
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_DN	GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_DN	Details ...	175	0.6125932	2.3850868	0.0	0.0	0.0	2248	tags=56%, list=21%, signal=70%	
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_DN	GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_DN	Details ...	135	0.63250476	2.3651874	0.0	0.0	0.0	2197	tags=53%, list=21%, signal=66%	
GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_DN	GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_DN	Details ...	155	0.61638165	2.3597813	0.0	0.0	0.0	1562	tags=43%, list=15%, signal=50%	
GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN	GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN	Details ...	151	0.6186967	2.3584979	0.0	0.0	0.0	1996	tags=50%, list=19%, signal=61%	
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN	GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN	Details ...	154	0.60748255	2.3459308	0.0	0.0	0.0	1502	tags=46%, list=14%, signal=53%	
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP	GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP	Details ...	178	0.60412246	2.3413699	0.0	0.0	0.0	1318	tags=37%, list=13%, signal=42%	
GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	Details ...	133	0.6240806	2.334501	0.0	0.0	0.0	1600	tags=41%, list=15%, signal=47%	
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	Details ...	179	0.60228497	2.3268366	0.0	0.0	0.0	2058	tags=47%, list=20%, signal=57%	
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_UP	GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_UP	Details ...	161	0.608853	2.3251982	0.0	0.0	0.0	2179	tags=62%, list=21%, signal=77%	
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP	GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP	Details ...	55	0.71585643	2.3217943	0.0	0.0	0.0	1832	tags=56%, list=17%, signal=68%	
GSE3691_IFN_PRODUCING_KILLER_DC_VS_PLASMACYTOID_DC_SPLEEN_DN	GSE3691_IFN_PRODUCING_KILLER_DC_VS_PLASMACYTOID_DC_SPLEEN_DN	Details ...	114	0.63831586	2.3169303	0.0	0.0	0.0	1635	tags=54%, list=16%, signal=64%	
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	Details ...	178	0.601648	2.3119028	0.0	0.0	0.0	2106	tags=49%, list=20%, signal=60%	
GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_UP	GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_UP	Details ...	154	0.61425555	2.3103888	0.0	0.0	0.0	1846	tags=47%, list=18%, signal=57%	
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN	GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN	Details ...	160	0.61256325	2.3076293	0.0	0.0	0.0	2269	tags=51%, list=22%, signal=64%	
GSE27786_LIN_NEG_VS_CD4_TCELL_UP	GSE27786_LIN_NEG_VS_CD4_TCELL_UP	Details ...	138	0.61293083	2.3047724	0.0	0.0	0.0	2272	tags=46%, list=22%, signal=58%	
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	Details ...	163	0.602091	2.3005836	0.0	0.0	0.0	2787	tags=55%, list=27%, signal=73%	
GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_UP	GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_UP	Details ...	166	0.6044878	2.291697	0.0	0.0	0.0	1923	tags=43%, list=18%, signal=52%	
GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN	GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN	Details ...	173	0.59150374	2.2902772	0.0	0.0	0.0	2328	tags=52%, list=22%, signal=66%	
GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP	GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP	Details ...	147	0.60642093	2.2868948	0.0	0.0	0.0	2003	tags=49%, list=19%, signal=60%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	Details ...	170	0.591167	2.2839894	0.0	0.0	0.0	1815	tags=38%, list=17%, signal=45%	
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN	GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN	Details ...	176	0.5860793	2.2830098	0.0	0.0	0.0	1917	tags=43%, list=18%, signal=52%	
GSE11924_TFH_VS_TH1_CD4_TCELL_DN	GSE11924_TFH_VS_TH1_CD4_TCELL_DN	Details ...	112	0.62658316	2.2740653	0.0	0.0	0.0	2592	tags=60%, list=25%, signal=79%	
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	Details ...	165	0.5896544	2.273927	0.0	0.0	0.0	2003	tags=41%, list=19%, signal=50%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN	Details ...	156	0.59649235	2.2702346	0.0	0.0	0.0	1988	tags=46%, list=19%, signal=55%	
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	Details ...	175	0.5829368	2.2669344	0.0	0.0	0.0	2570	tags=53%, list=24%, signal=68%	
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP	GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP	Details ...	172	0.58808225	2.2664607	0.0	0.0	0.0	1530	tags=36%, list=15%, signal=41%	
GSE40274_CTRL_VS_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	Details ...	128	0.60968775	2.261996	0.0	0.0	0.0	1784	tags=47%, list=17%, signal=56%	
GSE22432_MULTIPOTENT_PROGENITOR_VS_CDC_DN	GSE22432_MULTIPOTENT_PROGENITOR_VS_CDC_DN	Details ...	158	0.5947298	2.2614596	0.0	0.0	0.0	1445	tags=41%, list=14%, signal=46%	
GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_UP	GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_UP	Details ...	157	0.59018373	2.2595742	0.0	0.0	0.0	1873	tags=46%, list=18%, signal=56%	
GSE11924_TFH_VS_TH2_CD4_TCELL_DN	GSE11924_TFH_VS_TH2_CD4_TCELL_DN	Details ...	126	0.6075637	2.2538927	0.0	0.0	0.0	2189	tags=45%, list=21%, signal=56%	
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	Details ...	169	0.5861324	2.253644	0.0	0.0	0.0	2040	tags=41%, list=19%, signal=51%	
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_UP	GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_UP	Details ...	149	0.59157157	2.246208	0.0	0.0	0.0	1910	tags=48%, list=18%, signal=58%	
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UP	GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UP	Details ...	156	0.5930199	2.2458742	0.0	0.0	0.0	1864	tags=44%, list=18%, signal=52%	
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_DN	GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_DN	Details ...	156	0.59076726	2.2413309	0.0	0.0	0.0	1609	tags=44%, list=15%, signal=51%	
GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_UP	GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_UP	Details ...	167	0.58088523	2.2401009	0.0	0.0	0.0	1180	tags=34%, list=11%, signal=38%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	Details ...	149	0.59777284	2.2398345	0.0	0.0	0.0	1446	tags=39%, list=14%, signal=44%	
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP	GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP	Details ...	177	0.5799035	2.2339957	0.0	0.0	0.0	2051	tags=39%, list=20%, signal=48%	
GSE17721_POLYIC_VS_CPG_12H_BMDC_DN	GSE17721_POLYIC_VS_CPG_12H_BMDC_DN	Details ...	138	0.590879	2.233391	0.0	0.0	0.0	1802	tags=46%, list=17%, signal=54%	
GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN	GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN	Details ...	175	0.58407044	2.2327826	0.0	0.0	0.0	2316	tags=53%, list=22%, signal=67%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN	Details ...	166	0.58741283	2.230304	0.0	0.0	0.0	1416	tags=42%, list=13%, signal=47%	
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP	GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP	Details ...	177	0.5783903	2.2295403	0.0	0.0	0.0	1183	tags=34%, list=11%, signal=38%	
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	Details ...	167	0.5744967	2.2278647	0.0	0.0	0.0	2519	tags=54%, list=24%, signal=71%	
GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN	GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN	Details ...	159	0.58087724	2.225664	0.0	0.0	0.0	1696	tags=36%, list=16%, signal=43%	
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	Details ...	139	0.59573746	2.2241096	0.0	0.0	0.0	1426	tags=45%, list=14%, signal=51%	
GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	Details ...	166	0.57548654	2.2231069	0.0	0.0	0.0	1588	tags=51%, list=15%, signal=59%	
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	Details ...	176	0.5732482	2.2224343	0.0	0.0	0.0	1356	tags=34%, list=13%, signal=38%	
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	Details ...	180	0.5647703	2.214288	0.0	0.0	0.0	1629	tags=34%, list=16%, signal=40%	
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	Details ...	184	0.5698696	2.2127016	0.0	0.0	0.0	1585	tags=39%, list=15%, signal=45%	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_DN	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_DN	Details ...	71	0.65468496	2.2079115	0.0	0.0	0.0	1651	tags=42%, list=16%, signal=50%	
GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_DN	GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_DN	Details ...	139	0.5894457	2.2069032	0.0	0.0	0.0	1429	tags=42%, list=14%, signal=48%	
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	Details ...	151	0.5757728	2.2019186	0.0	0.0	0.0	2429	tags=44%, list=23%, signal=56%	
GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	Details ...	165	0.5653279	2.1932175	0.0	0.0	0.0	1465	tags=36%, list=14%, signal=42%	
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN	Details ...	130	0.5823555	2.1909635	0.0	0.0	0.0	1919	tags=41%, list=18%, signal=49%	
GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_DN	GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_DN	Details ...	157	0.57173365	2.1859446	0.0	0.0	0.0	1961	tags=48%, list=19%, signal=59%	
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN	GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN	Details ...	168	0.5757453	2.1833293	0.0	0.0	0.0	1413	tags=39%, list=13%, signal=44%	
GSE3039_CD4_TCELL_VS_B2_BCELL_DN	GSE3039_CD4_TCELL_VS_B2_BCELL_DN	Details ...	144	0.5756474	2.1821342	0.0	0.0	0.0	1921	tags=46%, list=18%, signal=55%	
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_GRAN_MONO_PROGENITOR_UP	GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_GRAN_MONO_PROGENITOR_UP	Details ...	140	0.5787891	2.1800525	0.0	0.0	0.0	1656	tags=46%, list=16%, signal=54%	
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	Details ...	162	0.561305	2.175516	0.0	0.0	0.0	2087	tags=44%, list=20%, signal=54%	
GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_UP	GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_UP		117	0.58767873	2.1717033	0.0	0.0	0.0	1453	tags=34%, list=14%, signal=39%	
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN		140	0.5832665	2.1673539	0.0	0.0	0.0	2412	tags=46%, list=23%, signal=59%	
GSE27786_LSK_VS_CD4_TCELL_UP	GSE27786_LSK_VS_CD4_TCELL_UP		135	0.5811267	2.1661642	0.0	0.0	0.0	2340	tags=41%, list=22%, signal=52%	
