NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	LARP1	26	5.96330451965332	0.016567893	Yes	
row_1	BID	27	5.961404800415039	0.03564519	Yes	
row_2	C1QBP	32	5.812370300292969	0.053858556	Yes	
row_3	EEF1E1	48	5.450740337371826	0.069850415	Yes	
row_4	TNFSF11	67	5.015333652496338	0.084158674	Yes	
row_5	PHB2	80	4.829602241516113	0.09845305	Yes	
row_6	NOP2	91	4.713138580322266	0.11256824	Yes	
row_7	CORO2A	93	4.700887680053711	0.12751496	Yes	
row_8	SLC7A1	120	4.465780258178711	0.13929057	Yes	
row_9	HSP90AB1	138	4.3175764083862305	0.15146266	Yes	
row_10	EIF4A1	149	4.282050132751465	0.16419831	Yes	
row_11	IFRD1	185	4.0230488777160645	0.17368639	Yes	
row_12	AATF	193	3.981710910797119	0.18575114	Yes	
row_13	PRELID2	201	3.9322762489318848	0.1976577	Yes	
row_14	RSL24D1	212	3.884611129760742	0.2091215	Yes	
row_15	CCDC86	225	3.77258563041687	0.22003329	Yes	
row_16	NOB1	267	3.5448877811431885	0.22741067	Yes	
row_17	RUVBL2	278	3.501028060913086	0.23764695	Yes	
row_18	WDR18	304	3.395955801010132	0.24609573	Yes	
row_19	EIF3I	348	3.246763229370117	0.2523256	Yes	
row_20	USP14	363	3.2059450149536133	0.26123056	Yes	
row_21	NAF1	365	3.2023470401763916	0.27138174	Yes	
row_22	DOHH	376	3.164525270462036	0.28054115	Yes	
row_23	XPOT	389	3.1106975078582764	0.28933483	Yes	
row_24	PSMA4	391	3.0986063480377197	0.299154	Yes	
row_25	CLPP	419	3.0159895420074463	0.30619338	Yes	
row_26	TXNL4A	436	2.9675939083099365	0.31414208	Yes	
row_27	HSP90AA1	459	2.9273252487182617	0.32138142	Yes	
row_28	PWP2	480	2.8871116638183594	0.32868558	Yes	
row_29	ETF1	489	2.8532042503356934	0.33704224	Yes	
row_30	DHX33	512	2.815446138381958	0.34392354	Yes	
row_31	FAM185A	549	2.756757974624634	0.34926257	Yes	
row_32	LSM7	555	2.735093832015991	0.3575315	Yes	
row_33	UTP18	567	2.6956472396850586	0.36509368	Yes	
row_34	MRPS15	568	2.693054676055908	0.37371182	Yes	
row_35	TSEN2	576	2.6739089488983154	0.38159144	Yes	
row_36	VDAC2	579	2.6691906452178955	0.38993973	Yes	
row_37	NDUFB6	592	2.632450819015503	0.3972029	Yes	
row_38	SMYD2	608	2.5967161655426025	0.40406153	Yes	
row_39	COPS6	636	2.5309531688690186	0.40954867	Yes	
row_40	TMED1	648	2.515002727508545	0.41653278	Yes	
row_41	ELP5	669	2.476346731185913	0.42252246	Yes	
row_42	PSMD6	674	2.4623825550079346	0.43001541	Yes	
row_43	DDX31	676	2.459876298904419	0.43779057	Yes	
row_44	TIMM23	683	2.447999954223633	0.445044	Yes	
row_45	WDR55	709	2.4100301265716553	0.4503377	Yes	
row_46	ITGB1	726	2.3575551509857178	0.4563342	Yes	
row_47	METAP2	750	2.3296051025390625	0.46156403	Yes	
row_48	GUK1	766	2.3008155822753906	0.4674757	Yes	
row_49	MRPL47	785	2.2734968662261963	0.4730097	Yes	
row_50	GSTO1	799	2.2591562271118164	0.47898158	Yes	
row_51	SLC7A6	812	2.24470853805542	0.48500395	Yes	
row_52	STIP1	832	2.217149257659912	0.4902609	Yes	
row_53	EIF6	834	2.214841842651367	0.49725193	Yes	
row_54	BCAT1	845	2.1989550590515137	0.5033214	Yes	
row_55	QTRT1	848	2.1976094245910645	0.51016057	Yes	
row_56	SNRPD1	861	2.183228015899658	0.5159862	Yes	
row_57	DDX1	870	2.1693758964538574	0.52215445	Yes	
row_58	SNRPA1	878	2.158540725708008	0.52838486	Yes	
row_59	ERH	885	2.1491353511810303	0.53468186	Yes	
row_60	MRPL32	912	2.11415433883667	0.53893197	Yes	
row_61	MRPL11	916	2.111513137817383	0.54539883	Yes	
row_62	HMBS	944	2.0696840286254883	0.54940987	Yes	
row_63	POLDIP2	947	2.066363573074341	0.55582905	Yes	
row_64	FYTTD1	968	2.034011125564575	0.56040317	Yes	
row_65	ABHD11	1002	1.984631896018982	0.5635615	Yes	
row_66	SRP72	1006	1.975487232208252	0.5695931	Yes	
row_67	NUTF2	1020	1.9547337293624878	0.57459074	Yes	
row_68	XRCC5	1030	1.941595435142517	0.5799334	Yes	
row_69	EMC4	1074	1.8649405241012573	0.5817412	Yes	
row_70	FASTKD2	1077	1.8634841442108154	0.5875111	Yes	
row_71	RRS1	1087	1.8490773439407349	0.59255767	Yes	
row_72	RRP12	1091	1.8441919088363647	0.5981691	Yes	
row_73	COQ5	1094	1.8402907848358154	0.6038648	Yes	
row_74	MAPK1IP1L	1096	1.8366501331329346	0.60964555	Yes	
row_75	PSMG3	1108	1.8236722946166992	0.6144173	Yes	
row_76	GNPNAT1	1124	1.8087482452392578	0.6187543	Yes	
row_77	USP36	1132	1.801043152809143	0.62384063	Yes	
row_78	SHQ1	1135	1.7969648838043213	0.6293977	Yes	
row_79	HELLS	1145	1.7875621318817139	0.63424736	Yes	
row_80	CRELD2	1158	1.7704874277114868	0.63875216	Yes	
row_81	GRPEL1	1198	1.7302039861679077	0.64051586	Yes	
row_82	NAA50	1219	1.711426854133606	0.64405763	Yes	
row_83	EED	1297	1.6300023794174194	0.6418242	Yes	
row_84	HAUS2	1319	1.608912467956543	0.6449412	Yes	
row_85	SDAD1	1360	1.57466459274292	0.64611036	Yes	
row_86	TRNT1	1371	1.5638768672943115	0.6501475	Yes	
row_87	PBDC1	1430	1.5110421180725098	0.64937156	Yes	
row_88	PPP1R8	1543	1.4186731576919556	0.6430756	Yes	
row_89	TMED3	1554	1.4074475765228271	0.6466121	Yes	
row_90	KCTD5	1559	1.4013042449951172	0.6507095	Yes	
row_91	NOP10	1573	1.3965778350830078	0.653921	Yes	
row_92	RPUSD2	1599	1.3742631673812866	0.65590006	Yes	
row_93	ACACA	1600	1.3733702898025513	0.66029507	Yes	
row_94	PNPO	1657	1.3304612636566162	0.65913475	Yes	
row_95	COMTD1	1687	1.3105597496032715	0.660523	Yes	
row_96	MRPS14	1689	1.3089572191238403	0.6646151	Yes	
row_97	NUP85	1694	1.3062076568603516	0.6684081	Yes	
row_98	OSTC	1722	1.2857599258422852	0.6699105	Yes	
row_99	MRPL18	1763	1.2557836771011353	0.6700592	Yes	
row_100	GOT1	1784	1.2413311004638672	0.67209667	Yes	
row_101	PIGF	1786	1.2397270202636719	0.67596716	Yes	
row_102	SUCLG1	1788	1.236041784286499	0.67982596	Yes	
row_103	RBM27	1836	1.1958755254745483	0.6791057	Yes	
row_104	TMBIM1	1839	1.1936489343643188	0.68273205	Yes	
row_105	SDHB	1845	1.1883832216262817	0.68605125	Yes	
row_106	NARS2	1894	1.1570961475372314	0.68511015	Yes	
row_107	TTLL4	1923	1.1327378749847412	0.6860261	Yes	
row_108	MRPL21	1930	1.1286715269088745	0.6890575	Yes	
row_109	ST6GALNAC4	1941	1.1202764511108398	0.69167507	Yes	
row_110	MRM1	2019	1.0616743564605713	0.68762285	Yes	
row_111	MRPS5	2023	1.0601890087127686	0.6907253	Yes	
row_112	PSMD14	2033	1.052733302116394	0.6932235	Yes	
row_113	TMED5	2041	1.0488826036453247	0.6959028	Yes	
row_114	TRIP13	2104	1.006113052368164	0.69312406	No	
row_115	CYB5B	2134	0.9894819855690002	0.6934848	No	
row_116	APEX1	2191	0.9641951322555542	0.6911524	No	
row_117	AKAP1	2214	0.9472447037696838	0.6920552	No	
row_118	DYNLL2	2222	0.9448121786117554	0.6944015	No	
row_119	TADA2A	2262	0.9173595309257507	0.693564	No	
row_120	GFER	2451	0.8317919969558716	0.678037	No	
row_121	MTHFD2	2555	0.773978054523468	0.6705486	No	
row_122	RBM34	2640	0.7406147718429565	0.66479176	No	
row_123	TTC37	2654	0.737690806388855	0.66589475	No	
row_124	TFAP4	2827	0.6589838266372681	0.6513627	No	
row_125	MRPS16	2965	0.6068153977394104	0.64004993	No	
row_126	GTF2H2	2984	0.601906418800354	0.64023465	No	
row_127	CHAMP1	3030	0.5872219204902649	0.6377601	No	
row_128	THOC5	3122	0.5545698404312134	0.6307306	No	
row_129	MALSU1	3170	0.5359644889831543	0.6278986	No	
row_130	GTF2H5	3184	0.5308347940444946	0.6283396	No	
row_131	ORC3	3230	0.5164591073989868	0.6256386	No	
row_132	PUS3	3276	0.4982883036136627	0.6228795	No	
row_133	NXN	3310	0.48836299777030945	0.62124956	No	
row_134	LPCAT3	3465	0.4400654435157776	0.60775846	No	
row_135	TMEM248	3490	0.43245449662208557	0.6068204	No	
row_136	PDIA3	3560	0.41055718064308167	0.60145855	No	
row_137	CCDC116	3587	0.40243101119995117	0.6002309	No	
row_138	RNFT1	3639	0.3855437636375427	0.5965305	No	
row_139	IDI1	3643	0.3850947320461273	0.5974726	No	
row_140	PDSS2	3771	0.3512367308139801	0.58630943	No	
row_141	MINPP1	3856	0.3282855749130249	0.57923305	No	
row_142	PIEZO1	4134	0.25596997141838074	0.55325264	No	
row_143	TFB2M	4147	0.2526855170726776	0.5529003	No	
row_144	KBTBD8	4158	0.25048527121543884	0.5527344	No	
row_145	CCDC85B	4207	0.2393437922000885	0.5488564	No	
row_146	FOXRED1	4234	0.2312730997800827	0.547081	No	
row_147	RNPEP	4248	0.22616876661777496	0.546547	No	
row_148	RCN2	4378	0.19934628903865814	0.5347043	No	
row_149	ATP13A1	4542	0.1561988890171051	0.51943403	No	
row_150	ST7	4597	0.14467665553092957	0.5146726	No	
row_151	UBXN4	4669	0.13038699328899384	0.5082206	No	
row_152	RPAP2	4773	0.11092056334018707	0.4986104	No	
row_153	POLR3G	5172	0.03990287706255913	0.46023193	No	
row_154	CS	5345	0.011436030268669128	0.44362766	No	
row_155	TEX264	5512	-0.0173022523522377	0.42762265	No	
row_156	ABCC4	5545	-0.02238950878381729	0.42459834	No	
row_157	FDPS	5786	-0.06247095391154289	0.40157843	No	
row_158	FRRS1	5935	-0.085836261510849	0.38753423	No	
row_159	FBXO31	6081	-0.11173044145107269	0.37386313	No	
row_160	CHMP2A	6138	-0.12222728878259659	0.3688363	No	
row_161	PAPOLA	6398	-0.1783275157213211	0.34434894	No	
row_162	PGM1	6468	-0.19310785830020905	0.33829123	No	
row_163	NR2C2AP	6638	-0.23244810104370117	0.32268447	No	
row_164	RSAD1	7255	-0.4007495045661926	0.2643694	No	
row_165	TMEM160	7662	-0.5546278953552246	0.2268641	No	
row_166	NAAA	9125	-1.4345204830169678	0.090007395	No	
row_167	CDK5RAP3	9327	-1.6458935737609863	0.07582788	No	
row_168	MLLT6	9328	-1.6474251747131348	0.08109986	No	
