NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	Details ...	133	-0.49505687	-1.8118304	0.0	0.039773513	0.915	1993	tags=38%, list=19%, signal=47%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	Details ...	38	-0.60324585	-1.8065608	0.0	0.042442884	0.93	1811	tags=39%, list=17%, signal=48%	
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	Details ...	18	-0.72364676	-1.8040848	0.0	0.043218847	0.934	293	tags=22%, list=3%, signal=23%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN	Details ...	171	-0.47223872	-1.8029426	0.0	0.043343317	0.934	1281	tags=27%, list=12%, signal=30%	
GOCC_CELL_CELL_JUNCTION	GOCC_CELL_CELL_JUNCTION	Details ...	216	-0.4629982	-1.8023257	0.0	0.043183997	0.937	2065	tags=33%, list=20%, signal=41%	
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	Details ...	91	-0.5188798	-1.8016275	0.0	0.042999513	0.937	2778	tags=43%, list=26%, signal=58%	
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	Details ...	183	-0.47009602	-1.797435	0.0	0.044996183	0.948	1620	tags=30%, list=15%, signal=34%	
GOBP_PIGMENT_GRANULE_ORGANIZATION	GOBP_PIGMENT_GRANULE_ORGANIZATION	Details ...	23	-0.6730706	-1.796084	0.0020242915	0.045225296	0.951	1590	tags=43%, list=15%, signal=51%	
GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	50	-0.5595809	-1.795805	0.0	0.04481442	0.951	2121	tags=44%, list=20%, signal=55%	
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	Details ...	107	-0.5008863	-1.7950778	0.0	0.044749744	0.953	2473	tags=42%, list=24%, signal=54%	
GOBP_CHLORIDE_TRANSPORT	GOBP_CHLORIDE_TRANSPORT	Details ...	31	-0.6256017	-1.7936565	0.0019569471	0.04508954	0.957	1216	tags=39%, list=12%, signal=44%	
GOMF_GTPASE_ACTIVATOR_ACTIVITY	GOMF_GTPASE_ACTIVATOR_ACTIVITY	Details ...	175	-0.47141087	-1.7936509	0.0	0.044553787	0.957	2005	tags=37%, list=19%, signal=45%	
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE	GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE	Details ...	100	-0.512532	-1.7930356	0.0	0.04426831	0.958	1822	tags=33%, list=17%, signal=40%	
HP_IRIS_HYPOPIGMENTATION	HP_IRIS_HYPOPIGMENTATION	Details ...	34	-0.62421644	-1.7918816	0.0	0.044585217	0.96	2240	tags=50%, list=21%, signal=63%	
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	Details ...	41	-0.6004013	-1.7917458	0.0	0.044101704	0.96	2327	tags=51%, list=22%, signal=66%	
GOBP_ACTIN_FILAMENT_BASED_PROCESS	GOBP_ACTIN_FILAMENT_BASED_PROCESS	Details ...	398	-0.4328928	-1.7881498	0.0	0.04579371	0.966	2004	tags=30%, list=19%, signal=35%	
GOBP_CALCIUM_ION_TRANSPORT	GOBP_CALCIUM_ION_TRANSPORT	Details ...	165	-0.47318694	-1.7870109	0.0	0.046003863	0.968	2185	tags=39%, list=21%, signal=49%	
GOBP_PRESYNAPTIC_ENDOCYTOSIS	GOBP_PRESYNAPTIC_ENDOCYTOSIS	Details ...	31	-0.62549186	-1.7863011	0.0019267823	0.045862798	0.968	2750	tags=61%, list=26%, signal=83%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	Details ...	124	-0.49313512	-1.7848269	0.0	0.046447385	0.971	2029	tags=38%, list=19%, signal=46%	
GOMF_INORGANIC_MOLECULAR_ENTITY_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_INORGANIC_MOLECULAR_ENTITY_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	242	-0.44913268	-1.7841966	0.0	0.04633194	0.971	1369	tags=23%, list=13%, signal=26%	
GOBP_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_GUIDANCE	Details ...	65	-0.53811353	-1.7808475	0.0	0.048098333	0.975	1253	tags=29%, list=12%, signal=33%	
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT	GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT	Details ...	46	-0.56891453	-1.7786618	0.0	0.048931908	0.975	2506	tags=46%, list=24%, signal=60%	
GOCC_PLASMA_MEMBRANE_RAFT	GOCC_PLASMA_MEMBRANE_RAFT	Details ...	48	-0.5660206	-1.7772112	0.0	0.049394816	0.978	1364	tags=33%, list=13%, signal=38%	
GOMF_MOLECULAR_TRANSDUCER_ACTIVITY	GOMF_MOLECULAR_TRANSDUCER_ACTIVITY	Details ...	302	-0.43889362	-1.7761203	0.0	0.049576838	0.978	1402	tags=30%, list=13%, signal=33%	
GOCC_SPECIFIC_GRANULE	GOCC_SPECIFIC_GRANULE	Details ...	94	-0.50999	-1.7747651	0.0	0.049987763	0.979	1382	tags=29%, list=13%, signal=33%	
GOBP_REGULATED_EXOCYTOSIS	GOBP_REGULATED_EXOCYTOSIS	Details ...	117	-0.49056196	-1.774281	0.0	0.049831327	0.979	1754	tags=38%, list=17%, signal=45%	
GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY	GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY	Details ...	18	-0.7058836	-1.7738587	0.0	0.049556978	0.979	1311	tags=50%, list=12%, signal=57%	
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	Details ...	51	-0.5564735	-1.7736244	0.0	0.049134593	0.979	2489	tags=41%, list=24%, signal=54%	
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	Details ...	15	-0.7271892	-1.7727977	0.0021097045	0.04915586	0.981	1029	tags=47%, list=10%, signal=52%	
GOBP_OVULATION_CYCLE	GOBP_OVULATION_CYCLE	Details ...	23	-0.6563264	-1.7725791	0.0020408162	0.04879388	0.981	1081	tags=35%, list=10%, signal=39%	
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT		30	-0.6260202	-1.7712212	0.001984127	0.0491397	0.982	1529	tags=47%, list=15%, signal=54%	
GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE		116	-0.48820946	-1.7701406	0.0	0.049414314	0.987	1738	tags=35%, list=17%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		26	-0.65388393	-1.7695656	0.006012024	0.04940839	0.987	2236	tags=54%, list=21%, signal=68%	
GOBP_VESICLE_ORGANIZATION	GOBP_VESICLE_ORGANIZATION		218	-0.4500063	-1.7666837	0.0	0.051016174	0.989	1859	tags=26%, list=18%, signal=31%	
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY		71	-0.5277462	-1.7657148	0.0	0.050985005	0.991	1729	tags=34%, list=16%, signal=40%	
GOCC_AUTOPHAGOSOME_MEMBRANE	GOCC_AUTOPHAGOSOME_MEMBRANE		36	-0.59235686	-1.7644901	0.0037664783	0.05130552	0.992	1237	tags=33%, list=12%, signal=38%	
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX	GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX		208	-0.4541425	-1.7631322	0.0	0.051786546	0.993	2174	tags=40%, list=21%, signal=49%	
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC		29	-0.62908787	-1.7630807	0.0	0.051339272	0.993	1134	tags=38%, list=11%, signal=42%	
GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		53	-0.5479429	-1.762358	0.0036630037	0.05144425	0.993	2121	tags=43%, list=20%, signal=54%	
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE		22	-0.67467546	-1.7608482	0.0058027077	0.051908944	0.993	1811	tags=50%, list=17%, signal=60%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION		58	-0.54450524	-1.7600408	0.0020703934	0.052048706	0.993	1756	tags=43%, list=17%, signal=51%	
GOCC_CORTICAL_ACTIN_CYTOSKELETON	GOCC_CORTICAL_ACTIN_CYTOSKELETON		41	-0.57965744	-1.7599605	0.0	0.05162566	0.993	1452	tags=32%, list=14%, signal=37%	
GOMF_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	GOMF_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY		323	-0.43609855	-1.759245	0.0	0.051591128	0.993	2093	tags=34%, list=20%, signal=42%	
HP_OCULAR_ALBINISM	HP_OCULAR_ALBINISM		21	-0.6684294	-1.7563344	0.0020618557	0.053241733	0.994	1677	tags=43%, list=16%, signal=51%	
GOBP_CYTOKINE_PRODUCTION	GOBP_CYTOKINE_PRODUCTION		387	-0.4274426	-1.7549229	0.0	0.05385939	0.994	1036	tags=26%, list=10%, signal=28%	
GOMF_CALCIUM_ION_BINDING	GOMF_CALCIUM_ION_BINDING		217	-0.4527707	-1.7537273	0.0	0.054336343	0.994	2327	tags=37%, list=22%, signal=47%	
GOBP_NEUROTRANSMITTER_SECRETION	GOBP_NEUROTRANSMITTER_SECRETION		62	-0.53624874	-1.7531526	0.0	0.05428875	0.995	1527	tags=24%, list=15%, signal=28%	
GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		53	-0.54829955	-1.7518445	0.00390625	0.054674447	0.995	1216	tags=28%, list=12%, signal=32%	
GOCC_ACTOMYOSIN	GOCC_ACTOMYOSIN		40	-0.5842024	-1.7495363	0.0	0.055733506	0.995	3101	tags=60%, list=30%, signal=85%	
GOBP_ENDOCYTOSIS	GOBP_ENDOCYTOSIS		310	-0.43459806	-1.7480526	0.0	0.056317493	0.995	2295	tags=38%, list=22%, signal=47%	
