"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"6562"	"Pld3"	2164	-1.26802682665434	6.72284852851144	339.791584950942	1.99422533317065e-11	8.21217612841151e-09
"5664"	"Nap1l1"	4094	1.22498832014887	7.95198640806216	330.458332965456	2.41877147072069e-11	8.21217612841151e-09
"1162"	"BC021614"	675	-1.70795891388481	7.00245108917008	327.453295276743	2.57672097963599e-11	8.46291796749196e-09
"5845"	"Nhp2l1"	1257	1.14515777784168	7.61111503451035	321.842649078991	2.90412442636699e-11	9.24919627912638e-09
"7521"	"Rpf2"	1890	1.52473689034472	6.21434861587508	314.610623295569	3.39838417965113e-11	1.05050052141569e-08
"6215"	"Parp3"	2633	-1.32544648224648	6.38585914502822	310.142168669996	3.751481169165e-11	1.12651620251212e-08
"5626"	"N4bp2l1"	1906	-1.64651166950036	5.71860140718114	308.320661721572	3.90726677486423e-11	1.14070482788397e-08
"7393"	"Rhoh"	4960	-1.26214011532521	8.21260936506909	306.336827599982	4.08537788904173e-11	1.1604681517251e-08
"2968"	"Ephx1"	1665	-2.86938769544193	7.38736480426278	304.245954645967	4.28318029652742e-11	1.16844781879816e-08
"7878"	"Sept11"	5008	2.27558658811116	6.76926146823934	295.03049136595	5.29554040311633e-11	1.16844781879816e-08
"2696"	"Dtx3"	1944	-2.10345907488317	5.61864083952508	293.647795435458	5.46981527092216e-11	1.16844781879816e-08
"1505"	"Cbx5"	8986	2.04943599253941	6.81538038012482	296.445064259785	5.12376012730869e-11	1.16844781879816e-08
"5287"	"Mipep"	3581	1.98109660085395	4.58849616053715	297.465896631657	5.00373352872611e-11	1.16844781879816e-08
"8673"	"Suv39h1"	3314	1.93359633981216	6.62271674119618	297.006903916699	5.05729993982785e-11	1.16844781879816e-08
"3852"	"Grina"	1693	-1.80528652921704	6.19597527113361	298.81032977659	4.8505126626997e-11	1.16844781879816e-08
"8509"	"Srsf1"	5560	1.77771993423391	8.23148219605378	294.545081937082	5.35599092365468e-11	1.16844781879816e-08
"7462"	"Rnf167"	1524	-1.68339362143645	7.13909200708292	292.961439169149	5.55874319123767e-11	1.16844781879816e-08
"7581"	"Rpp30"	1156	1.47793961321651	5.71822630865186	299.343061122381	4.79128232001037e-11	1.16844781879816e-08
"7001"	"Ptges3"	1954	1.34071396386739	7.90376444297702	296.616517781893	5.1033739690784e-11	1.16844781879816e-08
"5408"	"Mrpl12"	949	1.28693571563429	6.8632397477173	293.431706751106	5.49763693655484e-11	1.16844781879816e-08
"5182"	"Med30"	871	1.2738531434586	6.23473174650946	299.203472615397	4.806722083392e-11	1.16844781879816e-08
"4299"	"Igflr1"	1186	-3.10338410801365	6.73424051275124	290.794715775831	5.85046534638235e-11	1.18246905366305e-08
"2316"	"Cyth3"	4287	-2.08244670781813	5.55721873044379	290.882707003014	5.838284110192e-11	1.18246905366305e-08
"9650"	"Uck2"	1337	2.00582522482126	6.12812034004181	286.682765158535	6.45335543134653e-11	1.25601417747133e-08
"4202"	"Hspa4"	4640	1.56431392018231	7.93838243650553	286.736969568369	6.44496112922102e-11	1.25601417747133e-08
"4106"	"Hivep2"	9768	-1.16569135264741	7.47905778322262	285.268244542089	6.67687799196506e-11	1.27589068537369e-08
"10024"	"Ypel3"	1053	-2.82683186579169	7.4923958857906	280.708150413108	7.45980347366592e-11	1.32885651708862e-08
"2818"	"Egr2"	2965	-2.07945937174347	6.13413509963767	282.842247777661	7.08107803204367e-11	1.32885651708862e-08
