"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"6518"	"Nup37"	1385	1.55243834025468	5.84925144076932	269.768231255404	1.06242269871074e-10	1.71495936148104e-08
"7915"	"Rhoh"	6083	-1.21127332057512	8.19305936069021	269.027919931809	1.08255252372641e-10	1.71495936148104e-08
"10256"	"Txnip"	2801	-2.11565863257497	5.8294015319704	266.004633735872	1.16939700218808e-10	1.80343444529225e-08
"8206"	"Rsl1d1"	1839	1.19821664273812	7.60153565545408	264.020196559112	1.23071388377094e-10	1.84738358713243e-08
"5355"	"Lsm3"	631	1.13744085714879	7.31845880942061	264.337253243364	1.22067573917394e-10	1.84738358713243e-08
"1357"	"Calcoco1"	3603	-2.07533609321736	5.29810038541826	263.430717518281	1.24962808669643e-10	1.85109381579321e-08
"4306"	"Hat1"	1576	1.77522761161917	7.3890475105103	260.632178127898	1.34406485799268e-10	1.94278149335099e-08
"7704"	"Ranbp1"	852	1.68574903286569	8.26039569535853	258.89050041818	1.40693703306442e-10	1.94278149335099e-08
"4819"	"Jak2"	10935	-1.66146712876791	6.05537079638925	259.134489976333	1.39793069150594e-10	1.94278149335099e-08
"6746"	"Pcna"	1260	1.65612646291781	8.47468113912853	258.671814316209	1.41506557518903e-10	1.94278149335099e-08
"6581"	"Orai2"	6339	-1.55889458568964	6.60841260450958	259.475822577082	1.38544116318887e-10	1.94278149335099e-08
"7226"	"Ppia"	746	1.03744500863743	11.0917411990691	258.711246509696	1.41359593788784e-10	1.94278149335099e-08
"8409"	"Sell"	3206	-1.90016650889296	7.82783503868386	255.936019935165	1.52141197283014e-10	2.06362120362912e-08
"10369"	"Uckl1"	4041	-1.25354907280742	6.43100711345841	255.391554454077	1.54364712664879e-10	2.06885468473954e-08
"6480"	"Nudc"	1347	1.46731906936727	7.32481831061388	254.692128781778	1.57275606353623e-10	2.08306914862246e-08
"1579"	"Cd200r1"	1891	-2.07079758879811	4.5718223157889	253.767733759109	1.61219247590154e-10	2.09330157930825e-08
"8784"	"Slfn2"	1664	-1.01454640195783	9.31761207710072	253.641390496378	1.61766954521067e-10	2.09330157930825e-08
"5292"	"Lpar6"	2468	-1.91763404974059	5.19716622512286	250.853417511818	1.74409770592532e-10	2.09540497543341e-08
"9998"	"Trbv12-2"	372	-1.52137517667169	7.63979341142326	251.604894198795	1.70894495942322e-10	2.09540497543341e-08
"751"	"Apoo"	1548	1.45147516974719	5.15278531794455	250.737710993829	1.74958312036543e-10	2.09540497543341e-08
"7671"	"Rad18"	3213	1.38413285825818	5.63378666375272	251.789952947206	1.70041258468811e-10	2.09540497543341e-08
"4614"	"Ikbke"	4519	-1.37024335361511	7.73524655326253	251.000884848904	1.73713495606564e-10	2.09540497543341e-08
"10209"	"Tuba4a"	4165	1.32782056215929	7.76427815781058	252.612252616044	1.66308176381875e-10	2.09540497543341e-08
"4224"	"H2-D1"	1736	-1.04491105504683	11.8724274796272	252.864285659313	1.65182757522726e-10	2.09540497543341e-08
"4479"	"Hsd11b1"	1651	-1.69605632848337	7.52906905461827	249.56538428643	1.80628361148153e-10	2.14054114716411e-08
"4671"	"Impdh2"	1773	1.67280623050092	7.4265971766263	249.11820851096	1.82846109138494e-10	2.14425155904288e-08
"2578"	"Dnajc9"	1631	1.24953309950765	7.39650991202782	247.822054241885	1.8945169117757e-10	2.19881148379081e-08
"4404"	"Hivep2"	14058	-1.10397339606208	7.41081811909952	246.956920548152	1.94011976633094e-10	2.22876207442385e-08
"6588"	"Orc6"	1654	1.91587961068145	6.26407756330097	245.842801967472	2.00070134071268e-10	2.27514097916599e-08
"8581"	"Siva1"	782	1.93618639743339	6.08971801736131	244.696101760997	2.06531631973148e-10	2.30211199282544e-08
"8674"	"Slc28a2"	4151	-1.31252462233514	7.14406616809714	244.847366727085	2.05665808307041e-10	2.30211199282544e-08
"8547"	"Shmt1"	3059	2.13535700680485	6.04664110301486	242.860145102016	2.17378504065853e-10	2.30872377242771e-08
"6857"	"Pfas"	6369	1.91713218198463	6.00284665995529	242.89669732587	2.17156315486416e-10	2.30872377242771e-08
"4319"	"Hccs"	2746	1.62401663278067	5.74106219724266	243.522233389965	2.13393717347522e-10	2.30872377242771e-08
"2207"	"Ctsa"	3675	-1.54005149050198	7.85630960618678	243.806717659138	2.11707159443634e-10	2.30872377242771e-08
"7766"	"Rbm14"	3168	1.52384936469295	6.77626479296839	243.805062434315	2.11716928371815e-10	2.30872377242771e-08
"482"	"Adsl"	3712	1.25803229209537	7.47316158807143	241.641113881626	2.24939103581673e-10	2.36669572721727e-08
"3021"	"Eva1b"	2929	-1.80164646487633	5.43023054869202	241.200904339851	2.27742647878758e-10	2.37400623131394e-08
"7869"	"Rfc5"	1730	1.83362021679775	7.26738704452753	240.846943056666	2.30025805364067e-10	2.37580781356758e-08
"9486"	"Tfrc"	5149	1.96956328048235	6.24334370576307	239.929141911691	2.36068395126561e-10	2.41605272030438e-08
"1534"	"Ccnd3"	2509	1.48577054977228	8.0674297581112	239.587457288237	2.38364016350645e-10	2.41756945592393e-08
"11102"	"Zfp831"	15329	-2.41816765155823	4.86589398795294	238.632671221563	2.4491482830236e-10	2.4483218104277e-08
"9555"	"Timm23"	1162	1.14570823519594	7.19642959583338	238.513671913847	2.4574557166311e-10	2.4483218104277e-08
"6523"	"Nup85"	3058	1.63343203915922	7.02234505420783	238.159362787249	2.48238106818605e-10	2.45146018119636e-08
"5438"	"Malat1"	6983	-2.76432524439373	10.4700381714709	237.286751053037	2.54500655274502e-10	2.49145076267856e-08
"11243"	"Zwilch"	3050	2.45622883120321	4.09991709327671	235.610686536032	2.67041223958407e-10	2.49688061436537e-08
"4504"	"Hspa9"	3043	1.84128003599974	8.09729762679778	235.576486355137	2.673043471393e-10	2.49688061436537e-08
"8405"	"Selenop"	2218	-1.73004439503163	7.04292260005539	236.064879130197	2.63574677585826e-10	2.49688061436537e-08
"6452"	"Nsun2"	4280	1.54811060908454	7.74116687209122	236.294254212454	2.61843516996723e-10	2.49688061436537e-08
