NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE411_100MIN_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	GSE411_100MIN_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	Details ...	159	-0.50859	-1.914711	0.0	0.0	0.0	1839	tags=40%, list=17%, signal=47%	
GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_DN	GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_DN	Details ...	140	-0.49922788	-1.8748468	0.0	0.0	0.0	2118	tags=40%, list=20%, signal=49%	
GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN	GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN	Details ...	157	-0.47781813	-1.7890104	0.0	0.0	0.0	1479	tags=25%, list=14%, signal=29%	
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN	GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN	Details ...	152	-0.4706273	-1.750106	0.0	0.0	0.0	978	tags=22%, list=9%, signal=24%	
GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	Details ...	149	-0.44544804	-1.6689241	0.0	0.0	0.0	1665	tags=30%, list=16%, signal=35%	
GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	Details ...	158	-0.41937152	-1.5785618	0.0	8.1666664E-4	0.004	1034	tags=25%, list=10%, signal=27%	
GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	Details ...	154	-0.39131084	-1.4606591	0.003968254	0.0053702737	0.036	1932	tags=29%, list=18%, signal=35%	
