"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"7688"	"Rtp4"	1573	-1.73925130345849	4.80383257318056	74.7107146513937	4.4173131968569e-07	7.73766028316101e-05
"4323"	"Il17ra"	3970	-0.76342450549121	7.78653951063363	74.8985731591982	4.35001015961539e-07	7.73766028316101e-05
"8112"	"Slc26a11"	2692	-1.14304252896293	5.29205156975693	73.6804424750899	4.80819646585391e-07	8.17007465023201e-05
"3842"	"Gramd3"	2605	-0.81673912599478	5.92239490924541	73.6517213597307	4.8196444178343e-07	8.17007465023201e-05
"6861"	"Prkcq"	3313	-0.666994564155228	8.23853191274416	72.7313467525007	5.20347080527318e-07	8.68071081959066e-05
"2505"	"Dgka"	2813	-0.712891939667116	9.47332779358788	72.4796021157968	5.31444057111021e-07	8.72730787537005e-05
"8819"	"Tbx21"	2552	2.45430250183326	2.68162847451658	71.705246461314	5.67305020829456e-07	9.17288579833474e-05
"913"	"Arl5c"	1561	-1.16466802946116	6.04769244782171	70.2895283158063	6.40234591756777e-07	0.000101952508475208
"8900"	"Tgfb3"	3385	-2.24350987638045	2.98768825589234	69.5082749340595	6.85024075514025e-07	0.000103532714582975
"4810"	"Lgmn"	1874	-1.30648912208973	4.17806397231793	69.432393375604	6.89561372103545e-07	0.000103532714582975
"2935"	"Endod1"	4470	0.813365391206796	7.3070877348026	69.9181416881889	6.61096493056623e-07	0.000103532714582975
"420"	"Ablim1"	7233	-0.671912420388403	9.41665846095758	69.483261834885	6.86515952433519e-07	0.000103532714582975
"5844"	"Nhp2"	1004	0.60203854634816	7.24996173584788	68.7851422350364	7.29686025644015e-07	0.000108014086331248
"3750"	"Gnl3"	1940	0.926217700209931	5.76453528475921	68.515204906731	7.47201024203962e-07	0.000109070593949773
"7521"	"Rpf2"	1890	0.68537246503826	6.21434861587508	67.5129776914193	8.16553630303694e-07	0.000117561351431395
"1201"	"Bambi-ps1"	1215	-1.17837086181333	5.8052326554011	67.1620206635085	8.42551219735857e-07	0.000118069510925651
"1449"	"Capn2"	3185	-1.15667521784264	6.23720601254627	67.2395326205681	8.3672927321845e-07	0.000118069510925651
"5957"	"Nrn1"	1622	1.99742485595839	3.89572955528352	66.9871621749303	8.55855140621671e-07	0.000118355756946497
"1649"	"Cd27"	1576	-1.22097286596981	7.25519018272668	66.6766978890001	8.80070440095572e-07	0.000120123900329928
"9924"	"Wdr77"	3553	0.754290560873676	6.39381672408485	66.2518030132341	9.14486479096935e-07	0.000123221190965497
"7252"	"Rbl2"	4925	-0.697342233257298	6.36354602427677	66.076193732347	9.29156458465726e-07	0.000123613093398415
"861"	"Arhgap25"	4263	-0.659511991242437	7.29861819936684	64.9543038485465	1.02945743037958e-06	0.000135244969916117
"8970"	"Timp2"	3622	-1.16091996060468	4.79027560425594	64.3265651260154	1.09093377976274e-06	0.000136747216045397
"1270"	"Bid"	1891	0.890689302556285	5.830443983597	64.3067943531081	1.09293683613828e-06	0.000136747216045397
"1147"	"B4galt5"	4204	0.879021053239453	4.95947728391582	64.4711435898673	1.07641239363613e-06	0.000136747216045397
"4753"	"Larp1"	6615	0.568430501498429	6.53734597616173	64.3539396146349	1.08816725962942e-06	0.000136747216045397
"6418"	"Phf11b"	1163	-0.722722762761434	6.73138419346895	62.4035201097474	1.30694082362357e-06	0.000161599388897456
"4212"	"Hspe1"	768	0.816997806927892	7.53424431541334	61.86929840286	1.37532668664291e-06	0.000166145787087551
"1056"	"Atp5g1"	868	0.535601436548303	8.32603552217846	61.8914012713296	1.37241771933399e-06	0.000166145787087551
"5748"	"Ndufaf4"	3632	0.718727123102947	5.21012143703638	61.4933674113711	1.42589475653011e-06	0.000170297203308313
"8117"	"Slc28a2"	3904	-0.658686607988517	7.16980233042627	61.3335165368172	1.44803625250144e-06	0.000170998438357192
"6622"	"Pno1"	1563	0.612397930758507	5.84197121971752	61.1153137784293	1.47889533833341e-06	0.000172702111176491
"1676"	"Cd74"	1415	1.26978191906929	5.02919480061467	60.5715836323564	1.55910521855382e-06	0.000172971396574437
"1385"	"C1qbp"	1165	0.725355313226473	7.04218133217469	60.6955741996725	1.54038707400491e-06	0.000172971396574437
"8529"	"Ssh2"	9313	-0.711981688406155	7.32563529653253	60.5427818004708	1.56349026399348e-06	0.000172971396574437
"4275"	"Ifnar2"	3175	-0.589720038473081	6.98541614032383	60.7837923877676	1.52722510573551e-06	0.000172971396574437
"7469"	"Rnf19a"	4276	-0.523562352106846	7.83540311253332	60.9286369527978	1.50589146513549e-06	0.000172971396574437
"7456"	"Rnf144a"	5172	-1.31963267306272	4.28584247684305	60.1759314132721	1.62058981687721e-06	0.000177420822660203
"1757"	"Cdkn2d"	1270	-0.737774697571857	7.34368015609864	59.9265500045925	1.66076193108749e-06	0.000179944411296181
"9143"	"Tmem63a"	3239	-0.805561021057031	5.13834064043766	59.4981290712332	1.73245259262802e-06	0.000185796701515515
"2243"	"Ctsa"	3626	-0.760049173186914	7.89219855073847	59.1911464064518	1.78599186026512e-06	0.000185866622689004
"6714"	"Ppan"	1671	0.698424355172968	6.06236425632089	59.1902057258567	1.78615879082677e-06	0.000185866622689004
"5855"	"Nip7"	3126	0.64796599474264	6.74712190440184	59.3177917248805	1.76367912603895e-06	0.000185866622689004
"8681"	"Swap70"	4035	0.804824827952148	4.92509203395068	58.971250688777	1.82550196607523e-06	0.000186272093819909
"5845"	"Nhp2l1"	1257	0.483130015628869	7.61111503451035	59.0187646971671	1.81688118744419e-06	0.000186272093819909
"9541"	"Txnip"	2801	-0.993107156984527	5.87079907136839	58.3139537406103	1.94967035376084e-06	0.000191505003906789
"530"	"Add3"	4867	-0.643852480354065	7.99038687818641	58.3803352651573	1.93670312232163e-06	0.000191505003906789
"8574"	"Stat2"	4394	-0.589973809733551	5.5438711344416	58.4137025587895	1.93022214303877e-06	0.000191505003906789
"7015"	"Ptpn1"	4213	-0.531576360498112	8.55857209523102	58.4955981716326	1.91441989878985e-06	0.000191505003906789
"8003"	"Sigirr"	1990	-0.643510891938466	6.81783191043975	57.9666872191679	2.0191399654625e-06	0.000196492231824175
"9151"	"Tmem71"	2931	-0.944218881028706	6.39606404579532	57.6935319610461	2.07576852484456e-06	0.000197682287700883
"3483"	"Galnt2"	4111	-0.620646419016197	5.68008192006608	57.6419352027884	2.08666716923646e-06	0.000197682287700883
"5824"	"Nfkbid"	2010	0.597068030836459	7.1057122787777	57.6366095111145	2.08779580730714e-06	0.000197682287700883
"1461"	"Car2"	1790	2.60980673048728	1.86161696430478	56.676830857937	2.30303689941155e-06	0.000216115337614423
"8060"	"Slc16a5"	3020	-1.37696568735757	4.38914558054643	56.1345083887348	2.43578547248559e-06	0.000222914966363249
"7222"	"Rasa3"	4118	-1.04447784988174	7.55502081364895	56.1132670395804	2.44115957851936e-06	0.000222914966363249
"1416"	"Cacybp"	2115	0.57252833218397	7.82328681361331	56.0379016620056	2.46033645082178e-06	0.000222914966363249
"5408"	"Mrpl12"	949	0.551528162452293	6.8632397477173	56.1951786594864	2.42050983508824e-06	0.000222914966363249
"7762"	"Satb1"	6788	-1.08070118442207	7.44218060756542	55.8000364958861	2.52199667226598e-06	0.000226168535293401
"4211"	"Hspd1"	2332	0.740667629671396	8.55715654214463	55.734530618805	2.53928517265664e-06	0.000226168535293401
"9439"	"Tspo"	856	-0.780255912527369	8.26823641761762	54.7962100477574	2.80235720581305e-06	0.000247502304479791
"4326"	"Il18"	866	2.0644821960822	1.83549419136151	54.5913058701532	2.86385577574809e-06	0.000248753092587706
"896"	"Arid5a"	5794	-0.707874839281586	7.18868427967664	54.6025067496029	2.86045456227695e-06	0.000248753092587706
"3633"	"Gm11346"	1115	-1.78092171019101	3.81644470581903	54.3572835405025	2.93598260634948e-06	0.000252927681907648
"4819"	"Lime1"	1959	-0.682630429135387	8.07539317881423	54.1320120570775	3.00737318734387e-06	0.000256971481292554
"2669"	"Dpy19l3"	7671	-0.847521038759638	4.55149016140353	53.343334997475	3.27335916118736e-06	0.000277274946106541
"5727"	"Ndrg3"	2683	-0.67106763855591	7.47163518184213	53.2746883785331	3.29775149983993e-06	0.000277274946106541
"7048"	"Pus1"	1887	0.609735666530298	5.46175864243061	53.0560937778134	3.37681573634846e-06	0.000281669312611288
"8836"	"Tcf4"	7681	1.64613533517641	2.50754628191069	52.9283203723799	3.42402967258803e-06	0.000282025521695719
"1681"	"Cd83"	2141	1.17368915048281	7.70595709385558	52.6278914335344	3.53803476149647e-06	0.000282025521695719
"8465"	"Spsb1"	3054	-0.749098021709652	5.74092528588916	52.7013653634619	3.50975893903168e-06	0.000282025521695719
"6855"	"Prkca"	8369	0.651053869900214	7.26700693687751	52.7504965545546	3.49099484503791e-06	0.000282025521695719
"2797"	"Eef1e1"	1039	0.624637067164499	5.79778333430113	52.6174081485453	3.54209028200142e-06	0.000282025521695719
"3035"	"Ets1"	5060	-0.505712400193524	10.1612950746959	52.7774610124776	3.4807452148243e-06	0.000282025521695719
"3861"	"Grwd1"	1902	0.78096143413532	5.74660022360933	52.5368701598006	3.57342410858618e-06	0.00028238110812963
"4482"	"Itgb7"	2674	-0.925866074422689	9.21872807010381	52.3058904687824	3.66505426688373e-06	0.000287460599589164
"4684"	"Klhl6"	2405	-0.59217069558646	7.65043213237748	51.999666019085	3.79069036392503e-06	0.000295112264628533
"7034"	"Ptprk"	6177	1.51017673702085	3.37020074509142	51.6611105892898	3.93533786236099e-06	0.000299153101520047
"456"	"Acot11"	5668	-1.24599539730558	3.45718562324356	51.6128856715835	3.95644920183507e-06	0.000299153101520047
"1240"	"Bcl2l11"	7137	1.13296178897941	5.62752007905596	51.8081434649341	3.87175937847123e-06	0.000299153101520047
"1239"	"Bcl2l1"	3195	0.969792356624378	6.50274707579855	51.6721065895946	3.93054214727292e-06	0.000299153101520047
"3134"	"Fam136a"	1606	0.608058450299279	6.37270771855956	51.4107788375161	4.04633992257092e-06	0.000303764518473003
"9902"	"Wdr43"	3450	0.563963856545314	7.23875115223201	51.2927044754145	4.09993144471217e-06	0.000305604819034928
"3635"	"Gm11974"	592	1.11571445857337	4.24373808959523	51.0308696607551	4.22168290549542e-06	0.000310278932424873
"4131"	"Hmha1"	4052	-0.653307033121108	10.0224539385152	51.0345015914413	4.21996615252915e-06	0.000310278932424873
"6999"	"Ptger4"	3327	0.680849889013082	6.92364294425258	50.7684755185255	4.34784383174394e-06	0.000317332212997422
"1246"	"Bcl6"	3285	-1.16225706321094	5.92165026237185	50.3742651576484	4.54554233007124e-06	0.00032670208118683
"7958"	"Sgsh"	4324	-0.605853484604289	6.36722333076403	50.3760659429174	4.54461624216288e-06	0.00032670208118683
"1646"	"Cd226"	2487	0.602350236538229	6.0219879810789	50.297740565402	4.58509596384596e-06	0.00032670208118683
"7668"	"Rsl1d1"	1839	0.502199988849249	7.61998425293575	50.2680223919817	4.60056213279266e-06	0.00032670208118683
"2995"	"Ergic1"	2733	0.609870859160649	6.55062090360243	50.0672251485048	4.7066338231413e-06	0.000331991419337014
"6708"	"Pou2af1"	2566	-1.26846885705029	5.49330936031341	49.6602855476229	4.93026026519469e-06	0.000343907655445513
"5857"	"Nipal1"	4205	-1.18063440123262	4.16307312834912	49.6412494753556	4.94101388889367e-06	0.000343907655445513
"2848"	"Eif2s2"	2513	0.450785399859646	7.15203697799637	49.5294912170583	5.00468855281488e-06	0.000346047872961081
"3939"	"H2-Q2"	1099	-2.632303505292	4.63973288146264	49.0942778661812	5.2617213752084e-06	0.000359095400347015
"4262"	"Ifi27"	1053	-0.810721128080827	6.83906215415285	49.1331445226525	5.23816548916048e-06	0.000359095400347015
"7428"	"Rnase4"	1996	-2.17337902148242	1.64083046772262	48.8551921408693	5.40930652120815e-06	0.000363587403320936
"826"	"Aqp3"	1763	-1.64328528874056	4.03952921768383	48.4296314844393	5.68382442591729e-06	0.000363587403320936
"7697"	"Runx2"	8554	1.60863159910696	3.30186516007555	48.7384279892183	5.48309415042179e-06	0.000363587403320936
"3193"	"Fam46c"	2029	-1.37155591471193	3.87372262081727	48.5149319064777	5.62755092769012e-06	0.000363587403320936
"9200"	"Tnfrsf26"	2977	-0.961843406086383	6.90447904991756	48.6809022813023	5.5198679952686e-06	0.000363587403320936
"6148"	"P2rx7"	5514	-0.787197624887724	7.20350347227067	48.5564746522213	5.60037480839706e-06	0.000363587403320936
"4181"	"Hsd11b1"	1445	-0.75841386140795	7.55897972969797	48.8188293525035	5.43216353986539e-06	0.000363587403320936
"2247"	"Ctse"	2120	-0.724742045453938	8.65280500222651	48.3931605858293	5.70808007116599e-06	0.000363587403320936
"4033"	"Hexb"	1905	-0.651094300826602	5.653138484724	48.6594647219028	5.53364396066735e-06	0.000363587403320936
"5092"	"Mat2a"	2804	0.571082569939055	8.27740638129864	48.5568487972143	5.60013073334239e-06	0.000363587403320936
"8028"	"Skap1"	2190	-0.492132019195194	9.02670935482466	48.4703735056464	5.65686694101777e-06	0.000363587403320936
"9769"	"Utrn"	12382	-0.607440854969583	7.31963809440639	48.2647412437657	5.79443130033828e-06	0.000366864294979249
"4830"	"Lipa"	2971	-0.602966036440774	7.05509464801924	48.198273391168	5.8397092741858e-06	0.000367517032764627
"3812"	"Gpr146"	4222	-2.07969972644285	3.54639409567905	47.7130941002497	6.18269794542005e-06	0.000382236208272734
"1426"	"Camk1d"	7342	-0.997666585957171	4.65645208854818	47.7155580603277	6.18089906928388e-06	0.000382236208272734
"6098"	"Orai2"	3849	-0.659502751517023	6.62687436889205	47.7150479078725	6.18127146998239e-06	0.000382236208272734
"7759"	"Sash3"	2584	-0.451853874047758	9.15738428633112	47.6199063423544	6.25117191298607e-06	0.000384209455002828
"2126"	"Cpeb1"	3114	-4.13382420778899	0.65188683388362	47.432332130283	6.39163714136026e-06	0.000388487892906741
"4875"	"Lpxn"	1673	-0.815448847313507	7.56808627732332	47.3884323314947	6.42502869545523e-06	0.000388487892906741
"3132"	"Fam134b"	3859	-0.777642403405311	6.9724439201162	47.3700145462986	6.43909698629851e-06	0.000388487892906741
"4416"	"Ipo4"	3611	0.694291347598071	5.6692224125462	47.3314896131931	6.46863760786676e-06	0.000388487892906741
"1669"	"Cd53"	2802	-1.02998108389993	9.47067853293229	47.2031979441012	6.56812970098137e-06	0.000392221836121103
"4263"	"Ifi27l2a"	883	-0.943234826374825	10.1815969667102	47.1018696031623	6.64794460059525e-06	0.000394745185040995
"503"	"Adam12"	7675	-4.48233405141086	0.627961863106212	46.5923076205423	7.06645479442299e-06	0.000417238426344863
"6407"	"Phactr2"	8913	-1.16777559174638	4.35524136620736	46.2182811079386	7.39278317027981e-06	0.000434067883349949
"9677"	"Unc119b"	3643	-0.466378768632764	7.29255835700424	45.4916282104975	8.07709495283754e-06	0.000471612599746236
"1559"	"Ccdc50"	7048	0.688603644965372	7.07834319447426	45.1643869913452	8.40863799051647e-06	0.000488258482211757
"7029"	"Ptpra"	3609	-0.772953453971969	5.25388280903096	44.5457369491936	9.07869964479381e-06	0.000524269963004302
"4310"	"Ikbke"	3203	-0.575584415486722	7.87818617035923	44.4975971402486	9.13334140853682e-06	0.000524543268872798
"2459"	"Ddx58"	4943	-1.01015741898785	4.99070065251809	44.3359948012575	9.31952964265531e-06	0.000532327481219062
"4325"	"Il17re"	2992	-3.64886920507637	0.468817492841416	44.1197931203493	9.57542622273248e-06	0.000533968528723571
"5203"	"Mettl1"	887	0.97696651594354	3.90643977130638	44.2295535409709	9.44452674097624e-06	0.000533968528723571
"201"	"3110082I17Rik"	1461	0.96159615923706	4.05287475392598	44.1993590369238	9.48033206011862e-06	0.000533968528723571
"9963"	"Xaf1"	2598	-0.846317120165772	5.24099432080537	44.1265002517935	9.56736830246059e-06	0.000533968528723571
"7770"	"Sbno2"	4640	-0.844238107878337	6.03356701606556	44.0599196257959	9.64770163003583e-06	0.000533968528723571
"9205"	"Tnfsf11"	2235	0.619042178936886	7.09668287406837	44.0554728496765	9.65309423953172e-06	0.000533968528723571
"207"	"4632428N05Rik"	4846	-0.794491404042426	7.02240316461253	43.8313671701363	9.92936869502289e-06	0.00054637520934393
"7413"	"Ripk3"	1965	-0.555342440459583	7.09639069863914	43.7088369093548	1.00842261475221e-05	0.000552006337554463
"1645"	"Cd22"	4421	3.02403081926939	1.84287278238629	43.5998968807464	1.02242221330385e-05	0.000556769816674793
"2818"	"Egr2"	2965	-0.808065100492657	6.13413509963767	43.5134369742987	1.03369068133598e-05	0.000557132772350829
"8022"	"Sirt7"	1715	-0.449471527914441	7.7411380838365	43.5212296336095	1.0326692690046e-05	0.000557132772350829
"5928"	"Npepps"	4141	0.677360445579437	5.64430784150258	43.4227731467638	1.04565931942411e-05	0.000560708135058539
"4958"	"Lyar"	1551	0.633938395472182	6.04502817086605	43.2227147417327	1.07263213996543e-05	0.00057065891036419
"7569"	"Rpl7a"	864	0.417446087223087	8.94430096480876	43.2048739434309	1.07507577785071e-05	0.00057065891036419
"2697"	"Dtx3l"	5181	-0.532510730737875	6.15841391874824	43.0624517525672	1.09481227796245e-05	0.00057821492670278
"9618"	"Ubl3"	2667	-0.733279871982314	5.45474138127253	42.9288444575819	1.11370332417735e-05	0.000585251096855199
"8053"	"Slc14a1"	3995	-1.28077053390142	3.66137748968171	42.8676759112984	1.12247583988901e-05	0.000586926421752908
"9326"	"Trerf1"	4544	-0.83143934641211	5.42534873942554	42.7479023120046	1.13988224038301e-05	0.000593077343882447
"9528"	"Txk"	2443	-0.937914264153226	5.9929219957463	42.4393143878304	1.18616354849493e-05	0.000614117186930131
"1858"	"Chchd4"	1245	0.69870965767283	5.12423715722259	42.3596610623538	1.19845498544665e-05	0.000617439308678644
"5484"	"Mrto4"	1216	0.778507146093465	5.8097922771671	42.168215354226	1.22859545429002e-05	0.000626822243912044
"4007"	"Heatr3"	3137	0.628608751900372	6.28526585465078	42.1890265504852	1.22527752377632e-05	0.000626822243912044
"5827"	"Nfkbiz"	3878	-0.700869542639234	6.46339260504967	42.0133327178287	1.25361254880142e-05	0.000636496033232025
"2931"	"Emp1"	3046	-2.08436792648187	2.40414575926669	41.9610196779173	1.26219306147312e-05	0.000637771590196272
"4188"	"Hsdl1"	3169	-0.530856163465613	7.60577308063532	41.8836895570675	1.27499980433755e-05	0.000641160188688402
"5344"	"Mnda"	1789	2.57814949430737	3.06799047188605	41.7288809550617	1.30108533735594e-05	0.000650365270103056
"1430"	"Camk4"	12331	-0.568259154162169	6.91688651869555	41.7019739174028	1.30568098945523e-05	0.000650365270103056
"9676"	"Unc119"	1281	0.566505434576307	6.3138325922595	41.6302465186819	1.31802248954173e-05	0.000653415866277528
"8270"	"Smim10l2a"	3064	1.76551443345568	2.64795841178878	41.4895103221067	1.34262601347973e-05	0.000661224252420923
"7725"	"S1pr4"	2393	-0.759024651014067	7.00611194849655	41.4330278399207	1.35264713863462e-05	0.000661224252420923
"6574"	"Plekhg2"	5275	-0.621604478433929	6.76528558491168	41.4423367895937	1.35098969398923e-05	0.000661224252420923
"3946"	"H2afv"	1636	-0.512282247213976	7.71990793986769	41.3374178056924	1.36980514992448e-05	0.000666511672486403
"5916"	"Nop56"	1895	0.601161414511068	8.01399163629221	41.2082313319651	1.39338412042474e-05	0.000674860235284057
"3518"	"Gbp2"	2455	0.59822625397965	4.69435207485778	40.9103114237138	1.449544524887e-05	0.000698840043879005
"4864"	"Lpar6"	2468	-0.776668185266003	5.24057651671294	40.7999134680506	1.47100711455352e-05	0.000705949076436415
"6411"	"Phb2"	1360	0.558778572712663	8.07021803513994	40.751852590634	1.48046365291738e-05	0.000707257863280076
"6715"	"Ppap2a"	1765	1.44725939834716	3.01269013721984	40.6024032880896	1.51031514709639e-05	0.000717678521113199
"7566"	"Rpl5"	2019	0.398175712213075	9.99275884735595	40.5746508947978	1.51593369826004e-05	0.000717678521113199
"6489"	"Pik3c2a"	8042	-0.745492986741749	4.7672416465128	40.5021818925797	1.53071790224275e-05	0.000721428033747593
"4933"	"Lsp1"	2606	-0.439944259478565	9.70010231236639	40.4585289283853	1.53970269449318e-05	0.000722423005318006
"5696"	"Ncf1"	2969	1.62648836725969	3.12768304502944	40.3102872719885	1.57066589824431e-05	0.000733675492913231
"5917"	"Nop58"	1976	0.639269080714632	7.44595622509785	40.2634257592201	1.58060100689295e-05	0.000735049406302874
"5514"	"Mtap"	2558	0.497788627833388	6.51401959360763	40.0571372785312	1.6251963446941e-05	0.000752458748138105
"4049"	"Hif1a"	4761	-0.463970335254167	8.056479493184	39.996198155721	1.6386432391622e-05	0.00075535703699977
"8555"	"St8sia1"	8995	-0.646684495666576	6.13569933182543	39.9527661617293	1.64830438381287e-05	0.000756492535976997
