"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"9675"	"Umps"	3219	1.74592940151439	7.22614439816714	300.778729454307	4.63571905665104e-11	2.0953577747793e-08
"7431"	"Rnaseh2b"	1457	1.58643475787249	6.1581420903149	307.328743352635	3.99519238500564e-11	2.0953577747793e-08
"9951"	"Wnt10a"	1961	-5.89020234103355	2.98368263156607	294.780594623441	5.32656373412361e-11	2.1150675850187e-08
"3721"	"Gmnn"	977	2.2960458015818	6.64490113156051	290.74511098585	5.85734523718271e-11	2.1150675850187e-08
"6644"	"Pold1"	3424	2.12181437838253	7.21730031036935	290.715264344489	5.86148922883796e-11	2.1150675850187e-08
"8848"	"Tdp1"	2055	1.50267644912637	6.1708528002433	296.646341415444	5.099837319397e-11	2.1150675850187e-08
"7162"	"Rad18"	2701	1.44603140981898	5.58356080935628	290.669298832498	5.86787774147255e-11	2.1150675850187e-08
"5664"	"Nap1l1"	4094	1.14519384172418	7.95198640806216	289.470677912422	6.03730043297439e-11	2.1150675850187e-08
"2819"	"Egr3"	4006	-2.41330107952977	4.87855219589254	283.093509317716	7.03794655249485e-11	2.28723817468687e-08
"3236"	"Fanci"	4619	2.26274999077649	4.89473835791052	282.263228743275	7.1816231935934e-11	2.28723817468687e-08
"6045"	"Nup85"	2159	1.71381101548056	6.99860175460993	284.515877778883	6.7993512519926e-11	2.28723817468687e-08
"6215"	"Parp3"	2633	-1.24967601786759	6.38585914502822	278.64356120869	7.84829215133406e-11	2.42604560325062e-08
"4639"	"Kifc1"	2322	2.25043680236236	5.11143837354069	275.74229170481	8.43378753946408e-11	2.53254591542193e-08
"7348"	"Rfc4"	1216	2.42173921164318	6.39630859980459	273.970810811449	8.81569420184352e-11	2.57369294614932e-08
"1598"	"Ccnd2"	5771	-1.92162751548741	8.33356651275712	272.441862253628	9.16120561944272e-11	2.60227759622549e-08
"3930"	"H2-DMa"	1658	-2.22875803619443	7.34150344851264	269.059114645078	9.98186676073965e-11	2.7113771460732e-08
"3969"	"Hat1"	1576	1.76787353466201	7.39976391063698	268.199108021302	1.02036465669869e-10	2.7113771460732e-08
"2473"	"Dek"	2602	1.45886643243587	7.78228198283266	267.759308286188	1.03192279584137e-10	2.7113771460732e-08
"4599"	"Kdm5b"	6300	-1.60485457658199	5.96284052861312	266.728203737968	1.0596099381538e-10	2.71621962195036e-08
"7878"	"Sept11"	5008	2.17182938855759	6.76926146823934	265.158021496732	1.10341311499808e-10	2.76115996157854e-08
"8112"	"Slc26a11"	2692	-2.0158433999062	5.29205156975693	260.68990748153	1.23978429165247e-10	2.94543775086938e-08
"6611"	"Pmm1"	1302	1.75329560638482	4.2747028374016	260.041422382591	1.26112938904969e-10	2.94543775086938e-08
"6280"	"Pdcd4"	2556	-1.69729420146258	7.91967066558455	260.379124467767	1.24996204828321e-10	2.94543775086938e-08
"3987"	"Hcst"	442	-2.64069757562179	7.80794551128671	254.178837354893	1.47431430985178e-10	3.31280767962344e-08
"7347"	"Rfc3"	1215	2.14544810343869	6.08597419314918	253.999244096512	1.48146489954616e-10	3.31280767962344e-08
"6029"	"Nup107"	3092	1.98526881325112	6.80929974084261	249.998513994569	1.65146874316452e-10	3.40332088052139e-08
"3548"	"Gemin6"	1086	1.49231529764703	5.18107427711644	251.080266346688	1.60340557760907e-10	3.40332088052139e-08
"1162"	"BC021614"	675	-1.47748988346179	7.00245108917008	251.176048951569	1.59922720364201e-10	3.40332088052139e-08
"3085"	"Faah"	3816	-1.36203638457231	7.73271734767636	250.338768903185	1.63617626564634e-10	3.40332088052139e-08
"3941"	"H2-Q5"	1181	-2.79935326021749	4.23469439474066	247.303777633507	1.77849992758261e-10	3.47283962990724e-08
"1960"	"Clic4"	4064	2.63197308374659	5.31203421281333	247.041050124779	1.79146945229111e-10	3.47283962990724e-08
"3089"	"Fabp5"	953	2.33777780244849	5.74126988543534	246.212778082739	1.8330674737373e-10	3.47283962990724e-08
"5805"	"Neurl3"	2583	-2.22639566485183	6.0802487586284	245.237568692946	1.88346202573466e-10	3.47283962990724e-08
"6077"	"Odf2"	4458	1.47745019100857	6.84893258032009	245.847507133889	1.85176104473236e-10	3.47283962990724e-08
"6234"	"Pbxip1"	4481	-1.41482359400937	7.21228632483717	248.138167942156	1.73801386718424e-10	3.47283962990724e-08
"7321"	"Recql4"	3922	2.5469831115978	4.01687698446595	242.922006514459	2.00956789153273e-10	3.59281600105884e-08
"5674"	"Nasp"	3155	1.78635434005729	6.89572636849833	242.792505678978	2.016899562916e-10	3.59281600105884e-08
"8955"	"Timeless"	4515	1.56081535437457	6.45981642296893	241.394708944028	2.09800523350267e-10	3.67500583401884e-08
"5531"	"Mtfr2"	2307	3.37141564544393	4.90629906821472	232.2697455675	2.72863094003532e-10	3.78334728217442e-08
"1171"	"BC030867"	2543	3.23409501391393	4.11744545839152	235.127555616154	2.51043331795285e-10	3.78334728217442e-08
"5193"	"Melk"	2914	3.01334071677979	5.92410368095348	228.428538523675	3.05678710647777e-10	3.78334728217442e-08
"7191"	"Ramp1"	3022	-2.97102871350413	6.19570685611548	229.660762306483	2.94685554876042e-10	3.78334728217442e-08
"4690"	"Klrb1c"	2632	-2.85342817033255	4.38620828198919	238.240257648111	2.29506321217065e-10	3.78334728217442e-08
"5004"	"Malat1"	6982	-2.73832618887228	10.5217817781446	230.260145017143	2.8950145444499e-10	3.78334728217442e-08
"1615"	"Ccp110"	5008	2.15196794870165	4.3491340428132	233.80683721439	2.60870207932547e-10	3.78334728217442e-08
"8252"	"Smc2"	5531	2.15073058170635	7.50632283115468	236.037386071288	2.44518855698409e-10	3.78334728217442e-08
"9809"	"Vim"	1834	2.10928660254999	8.79317423496285	230.116610670514	2.90733370140768e-10	3.78334728217442e-08
"9209"	"Tnfsf8"	2228	-2.07467655436868	6.91885783390825	228.395528778912	3.05979561355685e-10	3.78334728217442e-08
"1794"	"Cenpw"	1512	2.014492005828	5.41111298655166	228.796154875647	3.02350921356483e-10	3.78334728217442e-08
"1418"	"Calcoco1"	2824	-1.9674234695149	5.317281260449	230.563775842514	2.86915010841987e-10	3.78334728217442e-08
"8043"	"Slbp"	1906	1.96152161926477	8.11420468219958	236.904402064195	2.38480530142619e-10	3.78334728217442e-08
"8292"	"Smpdl3a"	1791	-1.92754552785875	7.43408254887918	228.972418325385	3.00769969898878e-10	3.78334728217442e-08
"715"	"Ankrd12"	8991	-1.83757723520572	6.47058613718914	237.87820114965	2.31900021357663e-10	3.78334728217442e-08
"6371"	"Pfas"	6369	1.82453125273596	6.01730634956324	228.558331993243	3.04499035086291e-10	3.78334728217442e-08
"7193"	"Ran"	2288	1.66441051717484	9.83830341001483	235.156860248438	2.50830120322832e-10	3.78334728217442e-08
"2191"	"Cse1l"	3604	1.63230337992874	7.21950050681308	236.136551171727	2.43819477509181e-10	3.78334728217442e-08
"9592"	"Ube2h"	4779	-1.55166762867614	6.24682792421555	230.203723574509	2.89984993700431e-10	3.78334728217442e-08
"4211"	"Hspd1"	2332	1.54438150931527	8.55715654214463	231.090587613907	2.82489609487357e-10	3.78334728217442e-08
"7257"	"Rbm14"	3168	1.46481724093506	6.79300668304838	233.02617083368	2.66884501449747e-10	3.78334728217442e-08
"9536"	"Txndc15"	1528	-1.28545826642033	6.69804944492814	231.490464773441	2.79182365658747e-10	3.78334728217442e-08
"7873"	"Sephs2"	2181	1.25004249700791	6.93670402035771	236.813529193583	2.39105381471352e-10	3.78334728217442e-08
"2612"	"Dnajc9"	1631	1.17941936327574	7.41688002842843	232.456710641864	2.71371303606032e-10	3.78334728217442e-08
"6562"	"Pld3"	2164	-1.04108163342286	6.72284852851144	233.479588109403	2.63372363628193e-10	3.78334728217442e-08
"1873"	"Chek1"	3397	3.00688973135375	4.71537210985365	226.644079443731	3.22436638668952e-10	3.94047566559383e-08
"5130"	"Mcm4"	3589	2.3033117944705	8.55111443349699	223.328410729125	3.56430059489517e-10	4.05525513577486e-08
"9496"	"Tuba1b"	1562	1.85197524645096	9.80215910647242	223.107331423227	3.58837990130411e-10	4.05525513577486e-08
"6001"	"Nucks1"	6096	1.63495087403301	7.72719225102887	224.116642667935	3.47993390134247e-10	4.05525513577486e-08
"9605"	"Ube2s"	988	1.58818946487288	7.19980852058107	223.282184926292	3.56932012039353e-10	4.05525513577486e-08
"2999"	"Eri1"	5067	1.54861977261721	7.069066821605	223.318357954472	3.56539151212313e-10	4.05525513577486e-08
"4958"	"Lyar"	1551	1.51544400621005	6.04502817086605	225.190632539115	3.36861646560325e-10	4.05525513577486e-08
"4493"	"Itpr2"	11823	-1.18881000614808	7.3202865033401	223.481479289364	3.54773661291165e-10	4.05525513577486e-08
"6019"	"Nudt5"	1589	1.62653191855639	5.86362696397791	222.122640452246	3.69790417871072e-10	4.09104978086839e-08
"7462"	"Rnf167"	1524	-1.44750022288684	7.13909200708292	222.381955682953	3.66869649451755e-10	4.09104978086839e-08
"4699"	"Kntc1"	6961	2.76474878280324	5.35384006173391	219.10535951267	4.05796289280243e-10	4.39682371168593e-08
"6040"	"Nup37"	1369	1.40009167298447	5.85246164308007	219.434957484694	4.01674914853424e-10	4.39682371168593e-08
"4503"	"Izumo1r"	1841	-2.5645489095551	9.0934055507622	218.147481321035	4.18049847266029e-10	4.48337132118976e-08
"1366"	"Bub1"	4337	3.36500550520604	6.2492712261337	215.475986971431	4.5451258415057e-10	4.68326201904166e-08
"5690"	"Ncaph"	2694	2.85838719128261	6.72142791407171	215.71422097576	4.51117893158912e-10	4.68326201904166e-08
"9248"	"Top2a"	5217	2.81813388804133	8.90798781368276	216.005003904248	4.47013471248454e-10	4.68326201904166e-08
"3852"	"Grina"	1693	-1.51405996942795	6.19597527113361	215.808886564167	4.4977698849819e-10	4.68326201904166e-08
"3980"	"Hbp1"	4240	-1.59611029295662	6.26293934295894	214.824883667214	4.63939791128017e-10	4.68846846611102e-08
"3354"	"Fkbp4"	2167	1.48650618322327	7.62719983938393	214.846468346497	4.63623724153499e-10	4.68846846611102e-08
"1912"	"Chtf18"	3106	2.99574088754297	5.85496991589898	214.383382668755	4.70458890614848e-10	4.70906946701148e-08
"7958"	"Sgsh"	4324	-1.22956427034221	6.36722333076403	213.702936699521	4.80711531684572e-10	4.76630018679703e-08
"3912"	"Gtse1"	2780	3.25682774623982	5.67753933560967	212.082531492578	5.06167836663308e-10	4.88057244342327e-08
"4366"	"Impdh2"	1625	1.4976528167513	7.44985446616636	212.17169532481	5.04727816660737e-10	4.88057244342327e-08
"8246"	"Smarcc1"	5673	1.25381442899622	7.01522841231598	212.653456707363	4.97027479706582e-10	4.88057244342327e-08
"6396"	"Pglyrp1"	681	-1.99003286449668	4.02069516440183	211.349088790004	5.1819229948573e-10	4.94594294747398e-08
"7513"	"Rpa2"	1782	1.5491776943	6.82621395729056	211.099427692252	5.22359340789355e-10	4.94594294747398e-08
"4243"	"Id2"	1272	-2.13997000668953	6.9309966170485	209.527274861805	5.49493664557895e-10	5.15640929866382e-08
"5127"	"Mcm2"	3371	2.49185569506368	8.29811821428065	207.631575510661	5.84371964011264e-10	5.34065160152903e-08
"6465"	"Pidd1"	2900	1.99284043829711	4.69175361029056	207.87719361706	5.79713758806204e-10	5.34065160152903e-08
"4984"	"Mad1l1"	2640	1.4797184028602	5.40343863091412	207.656101696222	5.83904908587907e-10	5.34065160152903e-08
"2095"	"Coq7"	1503	1.4159708036762	5.01699973076282	206.678009862196	6.02864989265296e-10	5.46216468722264e-08
"7647"	"Rrm1"	3997	2.83966597445391	8.93439230017241	206.103640810179	6.14325343603012e-10	5.47166047565055e-08
"7245"	"Rbbp7"	2272	1.26623463779283	8.94294132531886	206.111091790995	6.14175095071441e-10	5.47166047565055e-08
"4120"	"Hmgb2"	2692	1.89779689686255	10.2001793098063	205.441083525258	6.27854658495141e-10	5.54517013511255e-08
"1664"	"Cd44"	5653	-1.01146246970094	7.52387092272481	204.980055475426	6.3746900830831e-10	5.58316606443362e-08
"8536"	"Ssrp1"	2938	1.39480852193599	8.62238748466215	204.344808216602	6.50992469674537e-10	5.6544883109747e-08
"1316"	"Brca1"	6648	3.01811169007608	4.76563266559291	199.934597785991	7.54419563026678e-10	5.91712657269432e-08
"4616"	"Kif14"	8338	2.97284078635703	4.2693399222355	199.94789180062	7.54080878454109e-10	5.91712657269432e-08
"3551"	"Gen1"	3283	2.90771378553539	3.83861389196028	200.480663017896	7.40649192756523e-10	5.91712657269432e-08
"8186"	"Slc43a3"	2601	2.44718447914581	6.07412269049892	202.470955135152	6.92826858275228e-10	5.91712657269432e-08
"10024"	"Ypel3"	1053	-2.32343957243798	7.4923958857906	202.088521447793	7.01736260093408e-10	5.91712657269432e-08
"8744"	"Tagap"	3076	-1.80081175457979	6.50068200118235	200.170613708029	7.48432380864938e-10	5.91712657269432e-08
"661"	"Alg8"	2001	1.74761976425423	5.86826984588008	200.835991413783	7.31842467956801e-10	5.91712657269432e-08
"698"	"Anapc5"	2761	1.60622629035445	8.59446462016327	202.233706826819	6.98338660163242e-10	5.91712657269432e-08
"9495"	"Tuba1a"	1591	1.55415448683775	7.49471226092625	200.218647858283	7.47220501948561e-10	5.91712657269432e-08
"4560"	"Kcnab2"	3782	1.40401593452339	7.76984826449033	201.683961008643	7.11303446696165e-10	5.91712657269432e-08
"1599"	"Ccnd3"	2260	1.33359424050879	8.06437613023335	201.812224778949	7.08254231348899e-10	5.91712657269432e-08
"7346"	"Rfc2"	1518	1.25982537018527	7.50107445768276	200.762297329791	7.33659112177232e-10	5.91712657269432e-08
"10133"	"Zer1"	4257	-1.23091738891425	6.03760281110067	201.371939047198	7.18783764414351e-10	5.91712657269432e-08
"9503"	"Tubb5"	2645	1.47669157733213	9.91039733448881	199.591778488005	7.63213506436114e-10	5.94175848343967e-08
"4072"	"Hist1h2ae"	558	2.92099951578492	5.61069791950951	198.349476707551	7.96073232339583e-10	6.1520071116831e-08
"749"	"Anp32e"	3260	1.51017896719364	9.1319503188729	197.786122854212	8.11503151275142e-10	6.22547308022025e-08
"3324"	"Fen1"	2222	2.22604605550941	7.69349608789225	197.029732316586	8.32758797547801e-10	6.25163925873385e-08
"3949"	"H2afz"	1069	1.7822458992182	9.68634458647893	197.067660303538	8.31677989477541e-10	6.25163925873385e-08
"4032"	"Hexa"	1865	-1.27280620253266	5.94529192672753	197.11010363189	8.30470404274067e-10	6.25163925873385e-08
"1713"	"Cdc6"	4701	3.51830690557357	6.30465585021192	196.640632534619	8.43939573282633e-10	6.29064178383012e-08
"4510"	"Jak2"	5055	-1.39412250375756	5.98729387258885	195.718116295833	8.71137826740123e-10	6.44764687256246e-08
"2510"	"Dgkz"	4373	-1.5634701929628	7.87606812937918	194.185334362511	9.18565491366426e-10	6.751135184798e-08
"991"	"Atad2"	5683	1.78724455758148	7.25587302869671	193.480472793678	9.41357659202625e-10	6.8371122952505e-08
"3592"	"Gins3"	2412	1.49702586773546	4.85552929523334	193.279573858562	9.47971315255522e-10	6.8371122952505e-08
"3973"	"Haus4"	1587	1.40276339841207	6.65997671176195	193.224921449769	9.49779633783609e-10	6.8371122952505e-08
"6817"	"Prc1"	3025	2.66146798963823	6.91287831340182	192.768810533389	9.65025409471959e-10	6.86093647180105e-08
"8974"	"Tipin"	1211	1.81576615303939	7.32618795957351	192.735633697133	9.66145192984353e-10	6.86093647180105e-08
"9502"	"Tubb4b"	1600	2.30981518101574	8.68564882890705	191.372916990948	1.01344406015642e-09	7.10086471482928e-08
"9651"	"Uckl1"	1810	-1.10771347394807	6.46360942989257	191.444280053923	1.01090264209105e-09	7.10086471482928e-08
"4814"	"Lig1"	3519	2.78924003895482	7.81733816778758	190.758738964748	1.03561981725962e-09	7.20818826450237e-08
"5128"	"Mcm3"	2886	2.82530962212972	8.52705628457974	189.302683317763	1.09043582943234e-09	7.39385843053801e-08
"4017"	"Hells"	3019	2.6646698939521	6.74159602309923	189.723392567569	1.07426517031019e-09	7.39385843053801e-08
"3974"	"Haus5"	2195	1.71769259759266	5.85140539297555	189.360135353909	1.08821130744095e-09	7.39385843053801e-08
"7251"	"Rbl1"	5415	0.906240673162418	6.49353719455662	189.579122517679	1.07977946439681e-09	7.39385843053801e-08
"3929"	"H2-D1"	1736	-1.05986633488311	10.3403761097379	188.201182195581	1.13410327481272e-09	7.64065731941134e-08
"5689"	"Ncapg2"	6604	3.25342266361329	6.52289808120795	186.882596918301	1.18901884718858e-09	7.89712910495526e-08
"1720"	"Cdca7"	2361	2.47346961611332	7.19684910963668	186.749851719092	1.19471315669637e-09	7.89712910495526e-08
"8509"	"Srsf1"	5560	1.40039690803337	8.23148219605378	186.967239696748	1.18540410262762e-09	7.89712910495526e-08
"6641"	"Pola1"	5347	2.60670237932129	5.88492537968833	186.035333079164	1.22590213625883e-09	7.91680639872853e-08
"5133"	"Mcm7"	2396	2.46879443178002	8.51657145524633	186.459262564537	1.20728715853267e-09	7.91680639872853e-08
"9245"	"Tonsl"	4207	1.78971751964604	5.66590737074629	185.822894316493	1.23535323443528e-09	7.91680639872853e-08
"619"	"Akap8l"	2072	-1.71530186612043	6.81965418390876	185.961344650165	1.22918440020714e-09	7.91680639872853e-08
"1385"	"C1qbp"	1165	1.30265428195496	7.04218133217469	185.866323089396	1.23341442219509e-09	7.91680639872853e-08
"4435"	"Irf1"	3360	-1.00082849193808	7.43141303754212	185.628161397875	1.24408957138693e-09	7.92447357289492e-08
"6956"	"Psmd1"	3256	1.33961125387374	8.09967578678704	184.94417236787	1.27533784377904e-09	8.07457875790223e-08
"4090"	"Hist1h3i"	483	2.86386993248054	3.82206366933601	184.562263315884	1.29317386118034e-09	8.13847741377565e-08
"9769"	"Utrn"	12382	-1.18164140458759	7.31963809440639	184.192681594021	1.3107050869693e-09	8.19970860955196e-08
"6002"	"Nudc"	1347	1.20116356820533	7.34554568421824	183.763156550859	1.33142075106527e-09	8.23131299629176e-08
"6806"	"Ppt1"	2493	-1.02423029663066	6.93459735826649	183.805853593862	1.3293449024855e-09	8.23131299629176e-08
"1644"	"Cd200r1"	1891	-1.75033093909286	4.60857392199395	183.029546823495	1.36767041650037e-09	8.40597431428008e-08
"1625"	"Ccs"	1057	-1.42170975448549	5.92810509432599	182.193550426681	1.41035681830885e-09	8.61793613978257e-08
"7325"	"Reep4"	1670	1.28130800240416	6.08066043847231	181.756404947892	1.43328057089404e-09	8.70738658965109e-08
"3246"	"Fasl"	1934	-4.25111909459649	3.54565791370948	181.426156594037	1.45088018836194e-09	8.74816285805476e-08
"5717"	"Ndc1"	2576	2.48182340441658	5.28410472048586	181.012240947413	1.47328717971046e-09	8.74816285805476e-08
"1661"	"Cd3g"	1023	-1.41012649321619	10.1754780750497	181.164680688639	1.46498944827567e-09	8.74816285805476e-08
"1642"	"Cd2"	1144	-1.12172566580843	9.30765227815686	181.193132539688	1.46344663288964e-09	8.74816285805476e-08
"9435"	"Tspan32"	1826	-1.22182745898656	8.6039154323881	180.354350010855	1.50971740498469e-09	8.91411793617365e-08
"5686"	"Ncapd2"	4514	2.372182862066	7.67902424316318	179.801851253356	1.54110548010723e-09	8.94862905852322e-08
"9882"	"Wdhd1"	4174	2.24330270935023	6.01664945597961	179.919624288467	1.53435282498224e-09	8.94862905852322e-08
"10407"	"Zfp945"	6618	-1.92564691992964	4.41075395059396	180.081095046627	1.52514940364346e-09	8.94862905852322e-08
"3294"	"Fbxo5"	1807	2.38699048899527	6.49263378356388	179.638482515215	1.55052852428577e-09	8.95387625837552e-08
"995"	"Atad5"	7272	2.44210838628816	5.29928531044895	179.108853085451	1.58153151794284e-09	9.07249015811194e-08
"1481"	"Casp4"	1443	-1.90828208523449	5.2542870995044	178.823849399497	1.59850662910028e-09	9.07249015811194e-08
"5341"	"Mms22l"	4465	1.70001823141536	5.90122012679178	178.863341523317	1.59614210040066e-09	9.07249015811194e-08
"1633"	"Cct7"	2452	1.03593864074601	9.0468737372599	178.705812965118	1.60559768735378e-09	9.07249015811194e-08
"8352"	"Snrpd1"	837	1.16109440564281	7.34285546535726	177.672955021228	1.6691985006988e-09	9.38143114563873e-08
"6590"	"Plk4"	3547	2.31319045657031	6.03368591598933	177.242027643356	1.69657850172101e-09	9.48459577291904e-08
"3099"	"Fam101b"	3511	-2.16736290317903	6.17685971634414	177.020190643383	1.71087263401037e-09	9.50734748020327e-08
"7194"	"Ranbp1"	852	1.35089689294518	8.27841319435319	176.898988027606	1.71874026759146e-09	9.50734748020327e-08
"8842"	"Tcp1"	2499	1.31212772489584	8.31788510492024	176.379945716987	1.75290221906734e-09	9.64555095413493e-08
"6651"	"Pole2"	1695	2.54417658237298	4.42004842192962	175.908886695969	1.78457667529438e-09	9.71808334577407e-08
"4477"	"Itgb1"	4194	-1.60564437304756	8.18277063900435	175.956421132283	1.78135102291694e-09	9.71808334577407e-08
"9368"	"Trip13"	2267	3.29172160558007	5.73961072838747	174.928600377934	1.85260429726913e-09	9.80543684272764e-08
"4985"	"Mad2l1"	1725	2.24762974949418	7.24759878705347	174.785597497418	1.86277280826531e-09	9.80543684272764e-08
"2818"	"Egr2"	2965	-1.58066351538325	6.13413509963767	174.942734123461	1.85160272555589e-09	9.80543684272764e-08
"5797"	"Nelfe"	1610	1.25997907869623	6.18570207079638	175.342542276545	1.82352458612977e-09	9.80543684272764e-08
"6645"	"Pold2"	1610	1.24778851406659	6.51496612921354	174.741445105272	1.86592518415369e-09	9.80543684272764e-08
"3333"	"Fh1"	1632	1.02327826083597	6.98293353749257	175.218867849738	1.83215799461758e-09	9.80543684272764e-08
"8218"	"Slfn2"	1664	-0.852888219046132	9.35075648362233	175.181289704447	1.83479044607966e-09	9.80543684272764e-08
"2240"	"Ctps"	2705	1.82115138606883	6.28373831838959	174.337880741273	1.89502197812785e-09	9.90879651249933e-08
"6220"	"Parpbp"	3628	2.83978831965232	4.58876552264964	173.982725499647	1.92105652115004e-09	9.99520001845888e-08
"3366"	"Flnb"	9099	1.92804112855572	5.41544708164003	173.757102997544	1.93780722564434e-09	1.00326866707005e-07
"7200"	"Rangap1"	3002	1.52678349268935	7.73361393388762	173.45313388016	1.96063819840988e-09	1.00518573001404e-07
"3935"	"H2-Ke6"	964	-1.42241778958215	6.30899759906607	173.546347032123	1.95360459890244e-09	1.00518573001404e-07
"7680"	"Rtel1"	4439	1.19354460813383	5.83554436574981	173.115726512412	1.98634020258656e-09	1.01341920044586e-07
"117"	"2310001H17Rik"	769	-2.02144794233358	6.7691236632731	172.969889133885	1.99756796353705e-09	1.01422412061712e-07
"5131"	"Mcm5"	3441	2.77816153168301	9.02630204247182	172.722347614329	2.01679160028478e-09	1.01541176711457e-07
"7345"	"Rfc1"	4720	1.09857645972011	6.51067014190782	172.691142287541	2.01922986990433e-09	1.01541176711457e-07
"7299"	"Rcc1"	2327	2.12253760893492	6.91165687869063	172.017989034582	2.07265371512237e-09	1.02752785594038e-07
"3865"	"Gsg2"	2811	1.86532176529702	5.22594095417485	172.250016264691	2.05405947518456e-09	1.02752785594038e-07
"9497"	"Tuba1c"	1977	1.81513123495375	7.49452645020769	172.118475385778	2.0645774908853e-09	1.02752785594038e-07
"5132"	"Mcm6"	2901	2.0093637704131	9.23209024847244	171.724081804803	2.09648271131516e-09	1.03043619676496e-07
"4350"	"Ilf2"	1973	1.14177082498044	6.85076081712679	171.703918467433	2.09812888779925e-09	1.03043619676496e-07
"6158"	"Pa2g4"	2432	1.5515262331893	7.74790792715537	170.822904125053	2.17151489365972e-09	1.06151728057505e-07
"7170"	"Rad51c"	3314	2.4560458069359	3.12091132718239	170.471387683621	2.20160770848177e-09	1.07124523222886e-07
"9303"	"Traip"	2697	2.71473138160388	5.13196603703091	169.968310279376	2.24550530810262e-09	1.08756962157413e-07
"3590"	"Gins1"	1159	2.78681431102414	4.192267931863	169.574090217163	2.28060141681664e-09	1.09448040597e-07
"3895"	"Gtf2i"	4469	-1.02063184001166	7.77530058782129	169.682676843377	2.2708723664504e-09	1.09448040597e-07
"4926"	"Lsm2"	1135	1.41665996512238	6.63801185009772	169.014816123847	2.33146876324848e-09	1.11380621371552e-07
"7289"	"Rbmxl1"	1725	1.22054588340345	6.69373519199968	168.523643417818	2.37720978620526e-09	1.13051922411843e-07
"4504"	"Izumo4"	938	-2.34194437634036	5.40583404567171	168.294175330655	2.39892889980559e-09	1.13570913229535e-07
"231"	"4930579G24Rik"	1969	2.08454253862751	5.41393933786762	168.069548391388	2.42040892869742e-09	1.14073981348026e-07
"9352"	"Trim37"	5637	1.52074385767435	5.20653125881144	167.771312076847	2.44926716396426e-09	1.1491874059493e-07
"6735"	"Ppih"	2495	1.1224728173258	6.09366953579694	167.434297630869	2.48235032959499e-09	1.15953342062415e-07
"4317"	"Il10ra"	3493	-1.91774313330423	5.03078766890737	167.067794768837	2.51890722668525e-09	1.16186674420232e-07
"6534"	"Pkmyt1"	2039	1.68737406721382	5.44029434187391	167.127777423855	2.51288250668829e-09	1.16186674420232e-07
"4939"	"Ltb"	1095	-1.4068356708151	8.81264231882387	166.898640548032	2.53598604600705e-09	1.16186674420232e-07
